g567_evaluation_uid,g567_dataset_row_id,split,map,map_family,agents,budget_ms,contexts,candidates,safe_candidates,primary_safe_AB_candidates,pareto_safe_AB_candidates,joint_positive_AB_candidates,joint_positive_ABC_candidates,harmful_candidates,both_fail_uninformative_candidates,single_run_boundary_uncertain_candidates,primary_training_candidates,contexts_with_zero_primary_training_candidates,contexts_with_only_anchor_like_target,mean_primary_training_candidates_per_context,median_primary_training_candidates_per_context
25de5e686fa97b475ce014de03cd76878014fd4e69c353b3c3950cebb83b6520,g567_gate3b_label_train_00575,LABEL_TRAIN,maze_32_32_2,maze,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2624ff2828dfa1629df3eb5a88f31d441c6ec7ea916d52e6e3543b745dbb09ab,g567_gate3b_label_train_01809,LABEL_TRAIN,room_32_32_4,room,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2656def3ba208a9143e8835dcfb0f4753a1df12b9954b0ee13893a005aa85c3e,g567_gate3b_label_train_00151,LABEL_TRAIN,den312d,game,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
26664cf4d75b02ad145c96c01497a76d1409205f60c5c45e1aedfa1043a55769,g567_gate3b_calibration_00295,CALIBRATION,maze_128_128_1,maze,12,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
2666adda049b348fa909d1c8155a754414f5eb9e1e6a2680b391a05bd2ce4390,g567_gate3b_label_train_01060,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
26a1bced9014d09f8605b36c0624ccc73a8c7d42e2ab6e0995c15dfd87e4ec8f,g567_gate3b_label_train_01424,LABEL_TRAIN,maze_128_128_2,maze,512,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
26b5bfd08844056cc6f3b05a742667f77c5e5943fdd270e747eb25ffbe4f0b70,g567_gate3b_label_train_00999,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
26bfeafc0d1495988c234f4b16069cd02efcc1012964c3ff0787fd0b85a0130f,g567_gate3b_label_train_00824,LABEL_TRAIN,g567-large-empty-128x128-a-v2,large_empty,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
26c8157490e35837b99c4ffb7f67d9bda65519b8cc5e0235a0ee264d2e280a76,g567_gate3b_label_train_01478,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,1500,40000,1,21,21,21,1,0,0,3,0,0,1,0,1,1,1
26eea2883bf011fa111d969ae5a5bd77cc0780ec9ef64355356fee6fd39415cc,g567_gate3b_calibration_00113,CALIBRATION,empty_16_16,empty,16,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
26ff9f96999cf29b26c91fe5d18e650f59f773769503f1d987a815c39d62830d,g567_gate3b_label_train_00910,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,2000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
273a1ff413bb62df0814872fb6025bcd1d49011df11599db1f99ea04e886b09d,g567_gate3b_calibration_00276,CALIBRATION,warehouse_small,warehouse,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
274b2a33f84262747a566fb777aef35cdb5476aa695a551db000d772cbd89d32,g567_gate3b_label_train_00736,LABEL_TRAIN,g567-large-room-128x128-a-v2,large_room,3000,60000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
279a6f42775b0190721a1afd596a6d530c5fb447b90e0200c3278d36f2f72639,g567_gate3b_label_train_01049,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
279d106b511dbe362caf17ea3db05739a644fd37e8d7d562335d2eac846ad3a4,g567_gate3b_label_train_01705,LABEL_TRAIN,g567-room-64x48-b-v0,room,384,30000,1,21,21,21,1,1,1,8,0,0,1,0,1,1,1
27a2e3ed7fbf70202c477090b0b969bad126581c7e11b4acf62da7039f42f123,g567_gate3b_label_train_00636,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,2000,40000,1,21,21,21,1,0,0,19,0,0,1,0,1,1,1
27c23ecf1b4b8f275b4f9e4e3a9eba8459852289f080da0845c89acc961502ce,g567_gate3b_label_train_01742,LABEL_TRAIN,g567-room-64x48-b-v2,room,1000,40000,1,21,21,21,1,11,5,11,0,0,1,0,0,1,1
27c68d065a825eca0c31634fdb41eeabe1c59ec1bd352c6c3667db557ade9581,g567_gate3b_label_train_00020,LABEL_TRAIN,random_64_64_20,random,12,30000,1,21,21,21,5,0,0,0,0,0,5,0,0,5,5
27c76146c01f6e6f6c5b588ccde2b0261db1e13e0b0e461210cff69d2a95633e,g567_gate3b_calibration_00005,CALIBRATION,ht_chantry,game,12,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
27da974303aed2da07ee2a27fa813f0e510d0d6fa20986e572f56cd10219fc2a,g567_gate3b_label_train_01770,LABEL_TRAIN,g567-room-64x48-b-v0,room,1500,40000,1,21,21,21,1,0,0,20,0,0,1,0,0,1,1
27dfb41db457035d5390240c437f71fa5e398b6e947aed1068ccb1b2be0ad8bf,g567_gate3b_label_train_00372,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
28242846e5ed1276cac39054928c8073902cc867b3df38eed0c3a44a09d5c141,g567_gate3b_label_train_01751,LABEL_TRAIN,g567-room-64x48-b-v0,room,1500,40000,1,21,21,21,1,3,3,13,0,0,1,0,1,1,1
284c070783297333ffac90bc551fa22f96c259f831bca6917f5bbc238c2a787e,g567_gate3b_label_train_01280,LABEL_TRAIN,room_64_64_16,room,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
28972a1ef96a3657c25128cac504072411235f6874031ca3506ed9f5d543f1fa,g567_gate3b_label_train_01004,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,3000,60000,1,21,21,21,1,0,0,3,0,0,1,0,0,1,1
289fde4336f5bfa5688cd66d1d4c71b852a76d2582fbc3453f62ffb5a5cb86e1,g567_gate3b_label_train_01681,LABEL_TRAIN,g567-room-64x48-b-v1,room,32,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
28fcda82d54b510a876dff95f5d2c5b6875213aaedf505c7e3885330f84d300d,g567_gate3b_calibration_00289,CALIBRATION,warehouse_small,warehouse,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
2935285371381da1dd8e4b3159d351ef2e7197e716796055a10fc86ce97d425d,g567_gate3b_calibration_00229,CALIBRATION,empty_32_32,empty,256,30000,1,21,21,21,1,0,0,2,0,0,1,0,1,1,1
293e9a4a0a8b122855aa122409fcfa85863095c092ef0620ef0c95d9fedd8d05,g567_gate3b_label_train_01196,LABEL_TRAIN,g567-warehouse-20x10-a-v0,warehouse,16,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
294220587c2c3f0a7ef4e426b8627b66d56e5cefc99ec5a78442e8d550d04e86,g567_gate3b_calibration_00150,CALIBRATION,empty_16_16,empty,64,30000,1,21,21,21,1,0,0,11,0,0,1,0,1,1,1
29874503235bc14eb0e3267bca091054cb061b0a92cacad7f57aa7c011921871,g567_gate3b_label_train_01521,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,2500,40000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
29a786100171f3d000b68c0409eedeea661f7430805ca092be85369b7b331133,g567_gate3b_label_train_01166,LABEL_TRAIN,g567-room-48x48-a-v0,room,1000,40000,1,21,21,21,1,11,11,9,0,0,1,0,0,1,1
29da48b03092d16536b0cc10c3a4c8a809d0f32a5890be055f06aa6d4ee9a17d,g567_gate3b_label_train_00419,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
29de363f8986faa6abea2e2c1ee38edd266cff60cbc2ca26ee366b39fb03fcaf,g567_gate3b_label_train_01051,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,3000,60000,1,21,21,21,1,1,0,2,0,0,1,0,0,1,1
29fe7e30d6c934b8d1deee09bf0f1f7b0a0de0e0b409cd00e5119c69f561fb96,g567_gate3b_label_train_00757,LABEL_TRAIN,sortation_small,public_other,256,30000,1,21,21,21,1,0,0,7,0,0,1,0,1,1,1
2a37790c4b6afcbe8c937ed1787295f010e8da8d9af7cb661f427bc5260e2206,g567_gate3b_calibration_00494,CALIBRATION,g567-connector-48x48-a-v3,connector,256,30000,1,21,21,21,1,0,0,19,0,0,1,0,1,1,1
2a6b63a84a3d88902eb1903526ec1c20552ff2d1aef281c0be5d1fe9834caedc,g567_gate3b_label_train_00653,LABEL_TRAIN,g567-large-room-128x128-a-v3,large_room,2000,40000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
2a8684a06d456b8ba0ca7c9afb0d8b5583af1141ef7f44d5cf2434f9a2d1cba4,g567_gate3b_label_train_00619,LABEL_TRAIN,maze_32_32_2,maze,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2a90e9145a20afb63a1e59fdf02672864857694602dc66040f68ceb5285ff465,g567_gate3b_label_train_00481,LABEL_TRAIN,room_64_64_8,room,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2aad5d568120bf4121fa6f2cb9403f3ee03a7a8a464dc06e195a017cbaf5e02a,g567_gate3b_label_train_00329,LABEL_TRAIN,g567-tunnel-64x32-a-v3,tunnel,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
2abb83007540ada34dfb934ad0f4a682a9b0c09854f8920a62e1ea2c115abe84,g567_gate3b_label_train_01480,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,1500,40000,1,21,21,21,1,0,0,4,0,0,1,0,1,1,1
2ac5fa4fc0875af182c50a5d8dbe846b4c8b216e826d18774f8ea85051669c6f,g567_gate3b_calibration_00340,CALIBRATION,maze_128_128_1,maze,128,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2ace5c405ae509444f24f3e48d3229262c8d5423438b5f05abc09dcfe6d6a40b,g567_gate3b_label_train_00422,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2ad528d011958e5c397b13d36fa4a43e28fbf05771317d99fd6f2670340992fb,g567_gate3b_label_train_01935,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,2500,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
2b0d9dc00c17993385f166637c07b7de38ad56b3c56cd9c0c6d3daf6878c6adc,g567_gate3b_label_train_00050,LABEL_TRAIN,random_64_64_20,random,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2b5240e6c3085fe7a362f2885a4e4385e3809b4cc4148c3c8113e6b48efcdfb8,g567_gate3b_label_train_00667,LABEL_TRAIN,g567-large-room-128x128-a-v1,large_room,3000,60000,1,21,21,21,1,3,3,0,0,0,1,0,0,1,1
2b9a00259f91a17b1062e0aa6b646c10f1daafc1aebc8c736d7021d7b0e159de,g567_gate3b_label_train_01875,LABEL_TRAIN,room_32_32_4,room,256,30000,1,21,21,21,1,0,0,20,0,0,1,0,1,1,1
2beb864eadd375e49a99097c12425243bb17b39dea17d3c05a6b1b9a6dae9e69,g567_gate3b_label_train_01520,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,2500,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
2bf50fedf7a624db96641248d5dc91d854d98690dbcaa10e8e1f8df3c39c97cc,g567_gate3b_label_train_00392,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
2c0a38a8a23338f9a140c533766cc3ba1485f5995406dd1fad285207792f8718,g567_gate3b_calibration_00417,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,3000,60000,1,21,21,21,1,17,0,0,0,0,1,0,1,1,1
2c65f3207043ea2399749896e5adc957e802d12f9a144cc82fc0567958af93e3,g567_gate3b_label_train_01416,LABEL_TRAIN,maze_128_128_2,maze,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2c8e0453fa7346917435961b53390677710badad97136b0ba43f2d70bffc9e13,g567_gate3b_calibration_00185,CALIBRATION,empty_32_32,empty,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
2c9d28786d0393fe1664b0ddf930c2a8304a7069be6b01aebc054cef127af03c,g567_gate3b_calibration_00459,CALIBRATION,g567-spiral-40x40-a-v3,spiral,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2c9decdbae5cee2c80d1153bc27fed5c9f3315368a43c328f01767a13cfac4b3,g567_gate3b_label_train_00018,LABEL_TRAIN,random_64_64_20,random,12,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
2cc10a6332bb85c73d770e3f5a98d26a7d253756fd02bbeb95576ca1e49c087e,g567_gate3b_label_train_00607,LABEL_TRAIN,maze_32_32_2,maze,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2cde7bac8b9df278a2196f78c509e4ff775a3c89e549c72932063736a2170371,g567_gate3b_calibration_00160,CALIBRATION,empty_16_16,empty,80,30000,1,21,21,21,2,0,0,4,0,0,2,0,0,2,2
2cf1086ba4c255739036acd7b2596d4ef01b20dceda8c8d2a801197326678f62,g567_gate3b_label_train_01852,LABEL_TRAIN,room_32_32_4,room,48,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
2cf2a8c29585c5e512e5288094977cf4dd21a9bb023cc75e8487d11208d0ba27,g567_gate3b_label_train_01949,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,2500,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
2d1cef9a7633c5e950656b8ebb84da61de0f2a8e4e1c96ea3787eaa5a7d5b0a5,g567_gate3b_label_train_01016,LABEL_TRAIN,g567-large-empty-128x128-a-v0,large_empty,3000,60000,1,21,21,21,1,0,0,5,0,0,1,0,0,1,1
2d43099871b196bb971095e685857987cd53d2720cabe895637c13383a5bfbc9,g567_gate3b_label_train_00753,LABEL_TRAIN,sortation_small,public_other,256,30000,1,21,21,21,1,0,0,1,0,0,1,0,0,1,1
2d470c7c0df7ebd9950b26d4b0ecab8ef73faa569f6b1b6478689a0d16c5bba4,g567_gate3b_label_train_00715,LABEL_TRAIN,g567-large-room-128x128-a-v1,large_room,3000,60000,1,21,21,21,2,6,5,6,0,0,2,0,0,2,2
2d589288d2dfb2782004e2578cfbb05abb380297b5cbf1bd5326616d3aa988ba,g567_gate3b_label_train_01640,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,80,30000,1,21,21,21,2,7,0,0,0,0,2,0,0,2,2
2d7359189b494c44181f64d8d0afaf1475c4d403bbcc681c1691017b49dc3081,g567_gate3b_label_train_01224,LABEL_TRAIN,room_64_64_16,room,16,30000,1,21,21,21,3,0,0,0,0,0,3,0,1,3,3
2da8474218d6f05dae9ca1fd0aeff2b2a0c262d8bacf704204bc5bd52212bff3,g567_gate3b_label_train_01147,LABEL_TRAIN,g567-room-48x48-a-v2,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
2dad9536e0dd1ff3de425908bcd63f1f102f247c8a39770d0c5046ce23672a62,g567_gate3b_calibration_00405,CALIBRATION,g567-large-lanes-192x128-a-v3,large_lanes,2500,40000,1,21,21,21,1,3,0,2,0,0,1,0,1,1,1
2dc23b694d5aeb4f532f4f547e2faad827f4d37158692464a34fd728858fa126,g567_gate3b_label_train_01470,LABEL_TRAIN,g567-large-maze-192x128-a-v0,large_maze,1500,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
2dd83f2b6eb0d3575a272aa51b4aad60aed7d63e8fc28e64506f8a703c44646c,g567_gate3b_label_train_01065,LABEL_TRAIN,g567-large-empty-128x128-a-v3,large_empty,3000,60000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
2e29956945875f8f740be546aa8d0d168e21f271c6f4cc60ef8b345fa5e233a2,g567_gate3b_label_train_00305,LABEL_TRAIN,g567-string-64x32-a-v0,irregular_bottleneck,384,30000,1,21,21,21,1,17,17,4,0,0,1,0,1,1,1
2e2bb23d6f17293d46a19c7c866ab6391168cd0ef8bb293d262610b455cf0c8f,g567_gate3b_label_train_00595,LABEL_TRAIN,maze_32_32_2,maze,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
2e2f5099ef73e53f59165657a2f5e00bbee85d1196bc0602549a64f837826757,g567_gate3b_label_train_00078,LABEL_TRAIN,sortation_small,public_other,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
2e55b66b14d4e172223fc2044beb358fba39fec8a325a73048dbb0fddef1c136,g567_gate3b_label_train_00330,LABEL_TRAIN,g567-string-64x32-a-v0,irregular_bottleneck,384,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
2e5efafce5a6138a2f0ba5af2f3fbace2da718b3d1aa970b4b514c3936ac3894,g567_gate3b_label_train_01090,LABEL_TRAIN,g567-room-48x48-a-v1,room,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2e6626f39d6bd5afe72c54589fc9462bc99e7007a9d32ad8f68060e9050d1d56,g567_gate3b_label_train_00589,LABEL_TRAIN,maze_32_32_2,maze,16,30000,1,21,21,21,2,0,0,0,0,0,2,0,1,2,2
2e693d855117751f07c1c77a81c9af4745300f786901eaf75df2c20b637a4465,g567_gate3b_label_train_01473,LABEL_TRAIN,g567-large-maze-192x128-a-v1,large_maze,1500,40000,1,21,21,21,1,12,0,0,0,0,1,0,0,1,1
2e96cc6cc6b02fc1923b6484063b8eaa83daa29dedec73fcce9eef6c06ced8d6,g567_gate3b_calibration_00201,CALIBRATION,empty_32_32,empty,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2e990b94a01306b0fd7e4277e32f87716bc55140b641beabe4cd6d5eafb62b66,g567_gate3b_calibration_00086,CALIBRATION,warehouse_small,warehouse,192,30000,1,21,21,21,21,0,0,0,21,0,21,0,0,21,21
2ed9c18ff24af36e8d8315a643c39df66fb11ba3a31a17413e7e0771537d2206,g567_gate3b_calibration_00178,CALIBRATION,empty_32_32,empty,24,30000,1,21,21,21,4,0,0,0,0,0,4,0,0,4,4
2ee3afd398417dc00d04499567ba62a862f2349a3713f7ad30ca78881b760439,g567_gate3b_label_train_01978,LABEL_TRAIN,g567-large-maze-128x128-a-v3,large_maze,3000,60000,1,21,21,21,1,0,0,18,0,0,1,0,1,1,1
2efc42d08543438e0730860999e797a30273bde66e193d8d5a0fcb20b7b2bef1,g567_gate3b_label_train_01997,LABEL_TRAIN,g567-large-maze-128x128-a-v3,large_maze,3000,60000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
2f3e11acace7f4440703d3a024acd6c7ac867593892ccbef278e4fb45bf3a19d,g567_gate3b_label_train_01585,LABEL_TRAIN,sortation_medium,public_other,384,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
2f524406c87248d8f712d197bcd176328a6b04fc6190e16a37e29e96cb573c75,g567_gate3b_label_train_00359,LABEL_TRAIN,warehouse_10_20_10_2_2,warehouse,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
2fccb3e000c50a8ad6816b5215802da8e4ea0744b39f5ba1a98169af06a2f2b7,g567_gate3b_label_train_01982,LABEL_TRAIN,g567-large-maze-128x128-a-v2,large_maze,3000,60000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
2fdc4579b515c0e26bcd3ad8e3eaf39559780b9889e5864e183f73af8bb38e16,g567_gate3b_label_train_01736,LABEL_TRAIN,g567-room-64x48-b-v2,room,1000,40000,1,21,21,21,1,14,9,9,0,0,1,0,1,1,1
2fe206ef5d121c7943ea1975123bc9f2f07cfa846f530f9f674eed6699f5ab71,g567_gate3b_calibration_00250,CALIBRATION,g567-islands-48x48-a-v2,islands,80,30000,1,21,21,21,5,0,0,0,0,0,5,0,0,5,5
2ff28aa24588e2136a18be01400e9d7949b6f732ab6cce3059b5a3379120bbf0,g567_gate3b_label_train_00191,LABEL_TRAIN,g567-random-24x24-a-v1,random,32,30000,1,21,21,21,1,0,0,1,0,0,1,0,0,1,1
2ffbe5a69b60de97f2d1d198c4bc8d40de1be6b82c3da41a543e2eab711b67b1,g567_gate3b_calibration_00182,CALIBRATION,empty_32_32,empty,24,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
304b410a06be327671e2a547d51d9235bc3c2084c05bd005695fa5129a71efe5,g567_gate3b_label_train_01242,LABEL_TRAIN,room_64_64_16,room,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
3073b49cba13db634d0f9ac3697140810450d523c1f5e57c1dd362617abf3d42,g567_gate3b_label_train_00680,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,3000,60000,1,21,21,21,1,9,9,0,0,0,1,0,1,1,1
3083254d18daddab70b9bb0b2d0f6a45e5badba6e5fa3bddfc99316f6db388a4,g567_gate3b_label_train_00666,LABEL_TRAIN,g567-large-room-128x128-a-v0,large_room,3000,60000,1,21,21,21,1,6,2,16,0,0,1,0,1,1,1
30999baa3f8a34d60f8022e09636a8d5a1a8477eccf83f180830b7c586069889,g567_gate3b_label_train_01820,LABEL_TRAIN,room_32_32_4,room,16,30000,1,21,21,21,1,4,0,0,0,0,1,0,1,1,1
30a639ec09714e62c6a3cf8785897cb1ee94eabdde0f2791521087046b991c38,g567_gate3b_calibration_00027,CALIBRATION,ht_chantry,game,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
30b91f1a0b667861de5c9414ec6a948c83742fd29b82f64df9b6301c0b446ece,g567_gate3b_label_train_01901,LABEL_TRAIN,g567-large-maze-128x128-a-v3,large_maze,1000,40000,1,21,21,21,1,0,0,4,0,0,1,0,1,1,1
30c6b35426b869afd25bf1c3a04a7c7253ad352a49f315cc489b14e4c90d6e22,g567_gate3b_label_train_01621,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
30d5de7f4075c2e06ee80d1b89359833cff561defecf41dcdc625c0dff8fee0e,g567_gate3b_label_train_00606,LABEL_TRAIN,maze_32_32_2,maze,48,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
30d7e7b8b9e5d13677661192b2950e6b82d09b887cac266246ce486b01043b47,g567_gate3b_label_train_01526,LABEL_TRAIN,g567-large-maze-192x128-a-v3,large_maze,2500,40000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
30ef6bf4ec33bd76de3396dbf812ef4f3d4ef4938cc0bf2bfc29d22ea8997a86,g567_gate3b_calibration_00432,CALIBRATION,g567-large-lanes-192x128-a-v2,large_lanes,2500,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
3129dccd536013b42c6615ccba7c86475028e7611dcf73dbb71a76fd09dbd925,g567_gate3b_label_train_00746,LABEL_TRAIN,sortation_small,public_other,64,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
318842bb1857f47c68205e24f25e10776cca819056339cacb17cb5068f5dfc72,g567_gate3b_label_train_01221,LABEL_TRAIN,room_64_64_16,room,16,30000,1,21,21,21,2,0,0,0,0,0,2,0,0,2,2
3195048b3f4f63585ae460dab0baf01f79f7b0bfd309820eb184d8667d137e94,g567_gate3b_label_train_00876,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,1000,40000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
31acccc583bacdcb2b2fd79ca7ddca98df41426622c12f38062f6c041c39ba42,g567_gate3b_calibration_00030,CALIBRATION,ht_chantry,game,80,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
31b4f9273bd9c13127b3bc0a818cce51f6e5a5e584d4e38375ddf6ec11feae71,g567_gate3b_label_train_01663,LABEL_TRAIN,g567-room-64x48-b-v1,room,12,30000,1,21,21,21,3,0,0,0,0,0,3,0,0,3,3
31dc5b48a697f78f32113266934806ff0be256f2207a942d49721da8349f6787,g567_gate3b_label_train_00271,LABEL_TRAIN,g567-string-64x32-a-v2,irregular_bottleneck,256,30000,1,21,21,21,1,9,4,9,0,0,1,0,0,1,1
31f4c30a69dbe46d7f44327f2542b82d7799f7372636ff7468d9f49c3a98d7d6,g567_gate3b_label_train_00529,LABEL_TRAIN,room_64_64_8,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
32194e85ff0480200e1af50c71a22f5a2546dfefc8e4d5d8e2257d9fd5f10efc,g567_gate3b_calibration_00064,CALIBRATION,ht_chantry,game,1000,40000,1,21,21,21,1,0,0,10,0,0,1,0,1,1,1
324f9ceadb2b02557d4e26a42a4c82c0ab1d2335a943993705664afdc9a17d60,g567_gate3b_label_train_01226,LABEL_TRAIN,room_64_64_16,room,16,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
326d02f4cc0a9a3a04ad01d621fd9f02995775a19eb02084616cab93bbbfbc9a,g567_gate3b_label_train_00774,LABEL_TRAIN,g567-large-empty-128x128-a-v1,large_empty,16,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
3279abfc9f1a58a071ef4968eaf2986c7fd46d09f7566ac64b37944ff58550f6,g567_gate3b_label_train_00133,LABEL_TRAIN,den312d,game,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
328c017ac495ee697399fb4f5acc8a82830e13229d7524dede8bed54ea648c48,g567_gate3b_calibration_00230,CALIBRATION,empty_32_32,empty,256,30000,1,21,21,21,1,0,0,0,0,0,1,0,0,1,1
3291a1f5e904d0cd3aba7eea78eed28a0f5c36ab7ae5d0b747b42031f416123b,g567_gate3b_calibration_00048,CALIBRATION,ht_chantry,game,128,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
32ad59d4982e14459586582409aa7588d3a014fdcea38d63c9c07deaa3b9ed7d,g567_gate3b_label_train_01249,LABEL_TRAIN,room_64_64_16,room,32,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
32b90ca67588a6c240f7c912070e5d5a309b075fb5ffbed38bdc74b7f4e31805,g567_gate3b_label_train_00546,LABEL_TRAIN,room_64_64_8,room,1000,40000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
32d6d077c74189ad2d2bb9e82eca25b7471beaf7110a697478eac10ced484709,g567_gate3b_label_train_01759,LABEL_TRAIN,g567-room-64x48-b-v2,room,1500,40000,1,21,21,21,1,1,1,17,0,0,1,0,1,1,1
33193ae4602ebb8c4782785b6e807d9a65ed03abefd10bea66d010a7bc33c918,g567_gate3b_label_train_01081,LABEL_TRAIN,g567-room-48x48-a-v3,room,24,30000,1,21,21,21,1,0,0,0,0,0,1,0,1,1,1
332e5591ebcd07ec2d8ec88c37ce5ff9b97f3780de785db17c22fa98016638ad,g567_gate3b_label_train_01240,LABEL_TRAIN,room_64_64_16,room,24,30000,1,21,21,21,21,0,0,0,0,0,21,0,0,21,21
3339cc36ecc8f9db7084038ed5f83b975c052c44def69ef4acc4e734606cc5b2,g567_gate3b_label_train_01150,LABEL_TRAIN,g567-room-48x48-a-v2,room,512,30000,1,21,21,21,0,0,0,21,0,0,0,1,0,0,0
33676b05ffae1816cc907f07df580a916c4724c2b714c9739db58948ea4ba02c,g567_gate3b_label_train_01644,LABEL_TRAIN,warehouse_10_20_10_2_1,warehouse,384,30000,1,21,21,21,1,0,0,13,0,0,1,0,0,1,1
