map,map_family,solver_seed,solver_scenario_path,scenario_file_exists,scenario_sha256_expected,scenario_sha256_actual,scenario_sha256_match,map_file_exists,map_sha256_expected,map_sha256_actual,map_sha256_match,scenario_pair_count_expected,scenario_pair_count_actual,scenario_pair_count_match,unique_start_count,unique_goal_count,duplicate_starts,duplicate_goals,all_starts_traversable,all_goals_traversable,all_pairs_reachable,assignment_sha256_expected,assignment_sha256_actual,assignment_sha256_match,width_height_match,valid,failure_reasons,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,source_round,scenario_bank_source,generated_in_g561,g561_instance_uid,start_goal_regime,nominal_budget_ms,base_time_limit_sec,ltm_max_iterations,agent_density,start_goal_overlap_count,own_start_goal_match_count,path_found_rate
g559-synth-warehouse-b-36,warehouse,7467,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7467.scen,true,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,true,true,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,true,256,256,true,252,216,true,true,true,true,true,b147a66c79a55427edb838ae6b2e820dae0bf1b7a0447414f4ade8f4d00bd03b,b147a66c79a55427edb838ae6b2e820dae0bf1b7a0447414f4ade8f4d00bd03b,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-connector-32,irregular_bottleneck,7468,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7468.scen,true,f9d1defdfe99ac732356b90b547153db33ddb4dcc689d95d6a8224b09e01964b,f9d1defdfe99ac732356b90b547153db33ddb4dcc689d95d6a8224b09e01964b,true,true,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,true,16,16,true,16,16,false,false,true,true,true,3666373dd0494b0bd1570c5dfd65c9d59461e062bb2259e149bf39fa8b3749b3,3666373dd0494b0bd1570c5dfd65c9d59461e062bb2259e149bf39fa8b3749b3,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-corners-34,irregular_bottleneck,7469,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7469.scen,true,fd63066e4e9b211d52a5e29daab56d1c4ea47d67f4531f0786743d8e0793c92e,fd63066e4e9b211d52a5e29daab56d1c4ea47d67f4531f0786743d8e0793c92e,true,true,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,true,32,32,true,32,32,false,false,true,true,true,6749206d8b3a2fe0cd595e47e0c0c4d1896a87a54c0e5346ad21ae12f7f6aa0b,6749206d8b3a2fe0cd595e47e0c0c4d1896a87a54c0e5346ad21ae12f7f6aa0b,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-loop-chain-36,irregular_bottleneck,7470,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7470.scen,true,5a2ec468489faef476a6bc88955de930ab42cfed7b312e7d64fab32bbe85fff8,5a2ec468489faef476a6bc88955de930ab42cfed7b312e7d64fab32bbe85fff8,true,true,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,true,64,64,true,64,64,false,false,true,true,true,777e428789818a8afec4c63717403e702826ca64fccf9cbe3fe885a58e2fc72b,777e428789818a8afec4c63717403e702826ca64fccf9cbe3fe885a58e2fc72b,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-tunnel-38,irregular_bottleneck,7471,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7471.scen,true,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,true,true,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,true,96,96,true,88,81,true,true,true,true,true,524c759e73a03a13487e773e45cca63f0c84e50e0230012eade627eee050d096,524c759e73a03a13487e773e45cca63f0c84e50e0230012eade627eee050d096,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-string-40,irregular_bottleneck,7472,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7472.scen,true,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,true,true,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,true,128,128,true,81,74,true,true,true,true,true,7c9fc317d4d19afa6018c3c6da3d2c4d65e73b932d72e62a7eec0072faa9a121,7c9fc317d4d19afa6018c3c6da3d2c4d65e73b932d72e62a7eec0072faa9a121,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-tree-42,irregular_bottleneck,7473,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7473.scen,true,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,true,true,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,true,256,256,true,82,75,true,true,true,true,true,f88ba3aac161fbc123ac06399fa21c308e4ff527a9a041c89721088b74a55251,f88ba3aac161fbc123ac06399fa21c308e4ff527a9a041c89721088b74a55251,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-den-32,game,7474,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7474.scen,true,266d74119e6eec1cc4646eef2bf07b4d695db96cfb5899ec9251c8a79f013a4e,266d74119e6eec1cc4646eef2bf07b4d695db96cfb5899ec9251c8a79f013a4e,true,true,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,d96c41b59aa078d09c801722aec67079a0acdbe2ed9cdc11b71bfccf5cf466b1,true,16,16,true,16,16,false,false,true,true,true,7ee5c53d25015f1ad29b0df87f6dbfc38a0d80872d28b36658d1b542cbe1efee,7ee5c53d25015f1ad29b0df87f6dbfc38a0d80872d28b36658d1b542cbe1efee,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-game-brc-32,game,7475,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-7475.scen,true,d01d0ba3db7c1a57f0548af98bc17549fe902734204339652f02fc53d5494c6f,d01d0ba3db7c1a57f0548af98bc17549fe902734204339652f02fc53d5494c6f,true,true,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,50fb289060849b3a4b51fbced691aae336fe318c46b1ddf854fea3d9a2801c10,true,32,32,true,32,32,false,false,true,true,true,111cb2d253be29ea7b1cba7b566fcc99a0e9a3b1783e41308e4bdba6664679ca,111cb2d253be29ea7b1cba7b566fcc99a0e9a3b1783e41308e4bdba6664679ca,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-city-berlin-32,city,7476,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7476.scen,true,5c5164c67c5403698b87bff37ac702b1f0071b97cf6041c51d182c19a8954f78,5c5164c67c5403698b87bff37ac702b1f0071b97cf6041c51d182c19a8954f78,true,true,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,c9d505f72da087f6016daebdf6019c5c5dfe0a411e73cb2ac436605e8b8c0762,true,64,64,true,64,64,false,false,true,true,false,54e33537a9f2b3ec71082b341c66bdee87549bcd2382273fba0675fca1f5eb6b,54e33537a9f2b3ec71082b341c66bdee87549bcd2382273fba0675fca1f5eb6b,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-city-boston-32,city,7477,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7477.scen,true,0fb1727838d2e6d9f7dac0866f39ae8eadcf683b851aff1128a9e2c6f9482318,0fb1727838d2e6d9f7dac0866f39ae8eadcf683b851aff1128a9e2c6f9482318,true,true,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,bd53284a0aeded4a272617aea8583fd32c0fab3c62ecfb7ebc3f4e7488d68757,true,96,96,true,96,96,false,false,true,true,true,8a1ac96cc7aece5bfe9427e6bb0fdbd751867ba5df76a29709b3f9aa926649ca,8a1ac96cc7aece5bfe9427e6bb0fdbd751867ba5df76a29709b3f9aa926649ca,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-city-paris-32,city,7478,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7478.scen,true,66a1a24c4e94ce5c0b33b3b02bdfa81061b174e2959a3be1db5aec014e3515a1,66a1a24c4e94ce5c0b33b3b02bdfa81061b174e2959a3be1db5aec014e3515a1,true,true,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,6e581eac9b6723d7c57d7c79158160daa0dce0240ac17117f10a612be78136b9,true,128,128,true,128,128,false,false,true,true,false,874e6b8eaab484acbd6a26f4b5935bc8a68ff20b0adaf9db5312b79839e38f00,874e6b8eaab484acbd6a26f4b5935bc8a68ff20b0adaf9db5312b79839e38f00,true,true,false,pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-game-lak-32,game,7479,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-7479.scen,true,a1b48fea236364e1284ea8a89cdf6e6db8d2636d6664617663bcb3e718ff05b2,a1b48fea236364e1284ea8a89cdf6e6db8d2636d6664617663bcb3e718ff05b2,true,true,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,d692654b8d9b2f652e6750fd39423c3cb4328fa36264f61eebb51b1984713753,true,256,256,true,64,256,true,false,true,true,false,10b7711c90fbdffef3593cdecf8eb6cefbd52637c0baf662fea3ef114961d296,10b7711c90fbdffef3593cdecf8eb6cefbd52637c0baf662fea3ef114961d296,true,true,false,duplicate_starts;pair_not_reachable,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
empty-8-8,empty,7480,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7480.scen,true,80e0ccfbc70632c82608c1bed1ce6319ded8f0b372535eb0a3aef0714da30ea7,80e0ccfbc70632c82608c1bed1ce6319ded8f0b372535eb0a3aef0714da30ea7,true,true,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,42776e4904ec90689dd034fbd84524d671dc554472cc4221432b0c523d51f152,true,16,16,true,16,16,false,false,true,true,true,4df47364c26f180c7605c36f74b1226cde51e793076e5413dc3d7f387e1da4f9,4df47364c26f180c7605c36f74b1226cde51e793076e5413dc3d7f387e1da4f9,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-16-16,empty,7481,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-7481.scen,true,69fc978ff8721269cfd549a0aa29f9da720549b1febbd7b8ee9391066353ad14,69fc978ff8721269cfd549a0aa29f9da720549b1febbd7b8ee9391066353ad14,true,true,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,27a570a564cf8de828619efa09d510df95f0cbfe2840376b7c3e63c96413689a,true,32,32,true,32,32,false,false,true,true,true,8d1153e31ec8cc6b12bd4d2c86acb59f2a488573d9e9fe1be511f9eef4082af5,8d1153e31ec8cc6b12bd4d2c86acb59f2a488573d9e9fe1be511f9eef4082af5,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
empty-32-32,empty,7482,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7482.scen,true,98a4cbf1ca89f089386d6d39f8dfee8e1600899379335a6e3a6de42592db3857,98a4cbf1ca89f089386d6d39f8dfee8e1600899379335a6e3a6de42592db3857,true,true,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,5b11a28f65d09a0ba260b77cb698bb22c73cfe1e1f5e159997de6108cd31bf68,true,64,64,true,64,64,false,false,true,true,true,303288f36bb26cdaf845b5bb4b2ec4be30e1bd1e632778beb78a1e9b6da6a5d2,303288f36bb26cdaf845b5bb4b2ec4be30e1bd1e632778beb78a1e9b6da6a5d2,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
random-8-8-20,random,7483,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-7483.scen,true,aaae4553c14a9ad1d90b7eb3273e47edf7f8004d9422d7a36f88c0a2befa03df,aaae4553c14a9ad1d90b7eb3273e47edf7f8004d9422d7a36f88c0a2befa03df,true,true,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,26f22f9ae5f6980b48a5be929abf7c6291ede5f3cacb1738876224ba1d10189f,true,32,32,true,21,12,true,true,true,true,true,0fda69faeaaf05c532f2da5fc47bbf81b514c5da48e032484ce5b5884edb934f,0fda69faeaaf05c532f2da5fc47bbf81b514c5da48e032484ce5b5884edb934f,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
random-32-32-10,random,7484,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7484.scen,true,cca1192473bb55d488684780a06265d74ddb280c94117abf65fcfcd540e2e61c,cca1192473bb55d488684780a06265d74ddb280c94117abf65fcfcd540e2e61c,true,true,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,4240fddfa77d88b72ce779e02acf46a5ff056a3b04af5a4e35f7bc86cdfba3ec,true,128,128,true,75,128,true,false,true,true,true,ef0dd68b547dc7bb6e8a8bef1018278858eb7512e2e19976a0712593fd8f5314,ef0dd68b547dc7bb6e8a8bef1018278858eb7512e2e19976a0712593fd8f5314,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
random-32-32-20,random,7485,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7485.scen,true,57045a3ff79657178f4e00b6856eb4b47b06a440d6145f6b3eb36260ccf11980,57045a3ff79657178f4e00b6856eb4b47b06a440d6145f6b3eb36260ccf11980,true,true,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,8c5a83498ab92a2579aeef91c5f42d9ecf9019ef038cf98e623061a15beb6f56,true,256,256,true,256,256,false,false,true,true,true,1eeee7ffebca2123c3be24433f3f19a21c7e52959751190ccf98e38c4dca2e87,1eeee7ffebca2123c3be24433f3f19a21c7e52959751190ccf98e38c4dca2e87,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
maze-32-32-2,maze,7486,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-7486.scen,true,1f5c037db9f9fda13a2507c8153c766495e21aec76c99012c7bbd00722197503,1f5c037db9f9fda13a2507c8153c766495e21aec76c99012c7bbd00722197503,true,true,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,5c549328775ce530072cb05eda8f9010235a7e29294806d6aebb0ad667479cd3,true,16,16,true,16,16,false,false,true,true,true,3c20a8c48a8c0a6dd5bc3e36abdef58306031705f375d4cdaeec606cb54555f2,3c20a8c48a8c0a6dd5bc3e36abdef58306031705f375d4cdaeec606cb54555f2,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
maze-36-32-4,maze,7487,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-7487.scen,true,56ca6a60c33e1d086b4e549944a19c770b9e3f6c2996542a83b0f51d753bf29e,56ca6a60c33e1d086b4e549944a19c770b9e3f6c2996542a83b0f51d753bf29e,true,true,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,96ded52c98f958d617309cb5f08a7b67a93b5fc890a66a524907c781ae6a56fd,true,32,32,true,32,32,false,false,true,true,true,345610b85c2a9f79e5704e5cf855c2aa54d64f3be7d7fb66d7e5787929a85f6d,345610b85c2a9f79e5704e5cf855c2aa54d64f3be7d7fb66d7e5787929a85f6d,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-32-32-4,room,7488,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7488.scen,true,2a6aa66bc3b58959dc72a747cf333d99c83c1db5a8948f55e10a6bad961e2b69,2a6aa66bc3b58959dc72a747cf333d99c83c1db5a8948f55e10a6bad961e2b69,true,true,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,f107fefbf63c7a1a3753e4a033452301a1cdd7043cab7f45e4ed0e7dec1e90a9,true,64,64,true,64,64,false,false,true,true,true,fcf64010205c1b8cebb77d750209e99b225638d8a25687fb5fb6351948ed2acd,fcf64010205c1b8cebb77d750209e99b225638d8a25687fb5fb6351948ed2acd,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
room-40-32-8,room,7489,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7489.scen,true,dbf8792f941410c9d379fc6f1dcd5a71756c925a3a77d6c18c1a97646b3d163d,dbf8792f941410c9d379fc6f1dcd5a71756c925a3a77d6c18c1a97646b3d163d,true,true,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,733de983354977847a6b110d98192b2704e5ab0c52ef6a0367f9b4533878c177,true,96,96,true,80,96,true,false,true,true,true,c3adfa7f8768ae5cf60614f02e52f4d26b2359867a708a8a5d6eb0931044ab70,c3adfa7f8768ae5cf60614f02e52f4d26b2359867a708a8a5d6eb0931044ab70,true,true,false,duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-warehouse-a-32,warehouse,7490,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7490.scen,true,d5c4c9cb40fc73f81dcdd3c5cef6e174bfb489698196a08ca2d3f3f6e0472acd,d5c4c9cb40fc73f81dcdd3c5cef6e174bfb489698196a08ca2d3f3f6e0472acd,true,true,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,025838f1b34e1e18dd42eb22080d6bc0c611dfb1630c5659fbcaf745125a126a,true,128,128,true,128,128,false,false,true,true,true,eee09a6a4d716563389a1dc3bb599de17ac81614b4bce2af1d9d48bcf65427ef,eee09a6a4d716563389a1dc3bb599de17ac81614b4bce2af1d9d48bcf65427ef,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-warehouse-b-36,warehouse,7491,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7491.scen,true,0dd6e26f980edacc8a29ccbba0b974881210850b25b81eac7db889a41e43d04d,0dd6e26f980edacc8a29ccbba0b974881210850b25b81eac7db889a41e43d04d,true,true,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,7eda51851dd2afa59c52d6a5fbdeeeb17b207741386ce1ada1d85ca0cf365f1d,true,256,256,true,240,208,true,true,true,true,true,5f3860208a7d394890f360206dbce0f3c77a2c6ff4cbbebaf36c46fc32b8e5e7,5f3860208a7d394890f360206dbce0f3c77a2c6ff4cbbebaf36c46fc32b8e5e7,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-connector-32,irregular_bottleneck,7492,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7492.scen,true,eefd5fb4ed5b126dd64f08661748606e5e374684333f195d9f84d6771338711b,eefd5fb4ed5b126dd64f08661748606e5e374684333f195d9f84d6771338711b,true,true,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,8fe1eb935524ce26bbdd9a46654fa81b05aca8426679db38bf5cc04201fb164d,true,16,16,true,16,16,false,false,true,true,true,c986b961f3dec6a19ac05b7187e0b0c1b0bbf2c83e421b30c10d07b71364dba8,c986b961f3dec6a19ac05b7187e0b0c1b0bbf2c83e421b30c10d07b71364dba8,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-corners-34,irregular_bottleneck,7493,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7493.scen,true,40f902cafbd0d7052af808a0e27440c9c7c00153ae9a0eff9cd32be93dd48ad0,40f902cafbd0d7052af808a0e27440c9c7c00153ae9a0eff9cd32be93dd48ad0,true,true,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,33822b244b5fb1505e8fe751d2c372f2c2c3b2089dfa483741f4b13e15249ead,true,32,32,true,32,32,false,false,true,true,true,544f98e7862541a1352318828d6d22c6381f308377bfb27702cbf73005e78616,544f98e7862541a1352318828d6d22c6381f308377bfb27702cbf73005e78616,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-loop-chain-36,irregular_bottleneck,7494,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7494.scen,true,2e5d43f733051d7148aac71415d76d1684bf34267324cb11479abbfeccc39d63,2e5d43f733051d7148aac71415d76d1684bf34267324cb11479abbfeccc39d63,true,true,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,85857b3a98d44d92a658dfcb83956bf6974eccd6a188fb2b62db6f7236a70586,true,64,64,true,64,64,false,false,true,true,true,7c7f328b3207bdf477c11b1ec5bb174a286a955b50ada9868f2cecc6918c1b6d,7c7f328b3207bdf477c11b1ec5bb174a286a955b50ada9868f2cecc6918c1b6d,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-tunnel-38,irregular_bottleneck,7495,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7495.scen,true,6d2fb184ea0dd0bce6bec96dac2cf6582539f72be842f5dfe7d5bc2acaa3d3af,6d2fb184ea0dd0bce6bec96dac2cf6582539f72be842f5dfe7d5bc2acaa3d3af,true,true,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,23214cb2cb4c09521a0966f84567a04e85a24ba8f340e506a6cd559cf75feff1,true,96,96,true,96,96,false,false,true,true,true,c3bffb6dad391d13d2a6a304965894087757e5206224e42c9456513e01f85253,c3bffb6dad391d13d2a6a304965894087757e5206224e42c9456513e01f85253,true,true,true,,false,false,false,false,false,phase5p5_repair5g560,retained_g560_valid,false,,,,,,,,,
g559-synth-string-40,irregular_bottleneck,7496,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7496.scen,true,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,ec2fccb6fb0d71d5d81eb760b96a6e986f3ea9a1f230a29ebd167b63cdbc6cad,true,true,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,3171ce0b0eddd2175682e1475a39379eff680061daff35b202eb74d103a1ef4d,true,128,128,true,93,88,true,true,true,true,true,f6dcf042ed0ca929df7e8e1482086485ac5bb91bb4ca8e2751905ab4adad0616,f6dcf042ed0ca929df7e8e1482086485ac5bb91bb4ca8e2751905ab4adad0616,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
g559-synth-tree-42,irregular_bottleneck,7497,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7497.scen,true,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,true,true,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,97cb3563b14fd15d79a9d57ab7229543ba3696b3f01dd4f2050c55dfebfa425f,true,256,256,true,82,75,true,true,true,true,true,f88ba3aac161fbc123ac06399fa21c308e4ff527a9a041c89721088b74a55251,f88ba3aac161fbc123ac06399fa21c308e4ff527a9a041c89721088b74a55251,true,true,false,duplicate_goals;duplicate_starts,false,false,false,false,false,phase5p5_repair5g560,retained_g560_invalid,false,,,,,,,,,
