candidate_id,registry_row_id,candidate_family,theta_cluster,selected_for_label_matrix,candidate_object,theta_hash,theta_in_bounds,distance_from_g556_c063174,goal_projection_mode,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_gcst_00285,g557_gcst_00285,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_33729657918977,True,1.12378527158,flow_shield,1.25,1.27144653872,1.25,0.75,0.75,1.21317153544,0.732632273122,0.938471617456,1,0.761278065297,0.65,0.291319345361,0.753103914281,1,9.77490029621,1,0,0,False,False,False,False,False
g557_gcst_00286,g557_gcst_00286,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_69418720494165,True,0.707061806788,flow_shield,1.25,1.10470041042,1.25,0.75,0.75,1.13210810278,0.7549166198,1,1,0.629879826864,0.65,0.397492169211,0.893491681551,1,10.0175145565,1,0,0,False,False,False,False,False
g557_gcst_00287,g557_gcst_00287,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_00601033248197,True,0.359735811343,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.587282647201,0.847259039981,0.230425627723,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00288,g557_gcst_00288,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_45166748792257,True,0.478382852745,flow_shield,1.25,1.12577660793,1.25,0.75,0.75,1.07246056356,0.756264112739,1,1,0.664452899851,0.65,0.294732804467,0.902271078613,1,10.4938281398,1,0,0,False,False,False,False,False
g557_gcst_00289,g557_gcst_00289,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_62792937204562,True,4.76750753005,agent_progress,1.03416951916,1.29195076564,0.969673857527,0.97238725835,1.14301519834,1.40969453522,0.995752503352,0.9,0.9,0.797530462784,0.251423422153,0.472323120484,1.252019908,1,12,0,1,0,False,False,False,False,False
g557_gcst_00290,g557_gcst_00290,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_61744546840468,True,1.30990886967,flow_shield,1.25,1.08792048299,1.25,0.75,0.75,0.992630173523,0.802900137854,0.901673351965,1,0.742523692039,0.65,0.257578298284,0.977469215957,1,10.3886694569,1,0,0,False,False,False,False,False
g557_gcst_00291,g557_gcst_00291,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_65550594188109,True,0.09858175213,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.08828762297,0.63409814448,0.979935812493,1,0.684155364534,0.621076552459,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00292,g557_gcst_00292,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_42169661708445,True,0.389289577103,flow_shield,1.25,1.09302969003,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.272571337304,0.959390304547,1,11.5065736943,1,0,0,False,False,False,False,False
g557_gcst_00293,g557_gcst_00293,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_65640212512762,True,0.913165542945,flow_shield,1.25,1.25047784459,1.25,0.75,0.75,1.16436035617,0.621023769746,0.948407738719,1,0.719859050968,0.65,0.368749402457,0.90241440547,0.943640024436,10.0080348339,1,0,0,False,False,False,False,False
g557_gcst_00294,g557_gcst_00294,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_01796237074203,True,0.813503721491,flow_shield,1.25,1.0987829593,1.25,0.75,0.75,0.93165298978,0.744456469127,1,1,0.756204222634,0.65,0.413452931886,0.967800879738,0.922603977402,11.1627354642,1,0,0,False,False,False,False,False
g557_gcst_00295,g557_gcst_00295,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_26098170090844,True,0.424703417349,flow_shield,1.25,1.18794096602,1.25,0.75,0.75,1.00215849469,0.739962513277,1,1,0.709151409923,0.65,0.3656315917,0.879264172805,0.981155948095,10.6599739899,1,0,0,False,False,False,False,False
g557_gcst_00296,g557_gcst_00296,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_03086704663917,True,0.568323888766,flow_shield,1.25,1.09567477725,1.25,0.75,0.75,1.10697356646,0.718645786175,1,1,0.74578318837,0.65,0.362020026725,0.8984071105,0.972781532241,11.1553271974,1,0,0,False,False,False,False,False
g557_gcst_00297,g557_gcst_00297,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_17610809551012,True,0.274202847917,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.587406931017,0.542439247533,0.420109078479,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00298,g557_gcst_00298,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_06728202317366,True,1.02679466658,flow_shield,1.25,1.24855345496,1.25,0.75,0.75,1.18945899145,0.609556264168,1,1,0.771613643024,0.65,0.378786045872,0.726366771843,0.900874360939,11.6232718685,1,0,0,False,False,False,False,False
g557_gcst_00299,g557_gcst_00299,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_68614675088028,True,5.78649463111,none,1.07016528467,1.32977333062,1.57974928113,1.13996003258,1.08904058129,0.570054264501,0.574052674876,0.9,0.9,0.924916208012,0.417136715727,0.655475566679,0.605516185378,0.677696844606,8,0,0,1,False,False,False,False,False
g557_gcst_00300,g557_gcst_00300,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_13741220512092,True,0.429706966547,flow_shield,1.25,1.19288007553,1.25,0.75,0.75,0.997214144857,0.724862414165,0.99820419797,1,0.70605986637,0.65,0.348362627032,0.826344670872,0.981951701995,10.4855327017,1,0,0,False,False,False,False,False
g557_gcst_00301,g557_gcst_00301,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_46426862943243,True,0.138769646602,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.08276959667,0.767603030761,0.979935812493,1,0.684155364534,0.57348010976,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00302,g557_gcst_00302,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_36231483934487,True,0.203433836979,flow_shield,1.25,1.19914753161,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.365153095728,0.910105637734,1,11.1636119239,1,0,0,False,False,False,False,False
g557_gcst_00303,g557_gcst_00303,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_68494261560924,True,0.568196065451,flow_shield,1.25,1.1352597966,1.25,0.75,0.75,1.12075436795,0.757288919821,1,1,0.663990982076,0.65,0.315375148448,0.921862375187,1,10.1976200465,1,0,0,False,False,False,False,False
g557_gcst_00304,g557_gcst_00304,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_58413330995269,True,0.874372429979,flow_shield,1.25,1.22439219352,1.25,0.75,0.75,0.974187038815,0.758112500086,1,1,0.755629571957,0.65,0.386953381361,0.750031008944,1,12,1,0,0,False,False,False,False,False
g557_gcst_00305,g557_gcst_00305,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_66724417117512,True,0.530525334723,flow_shield,1.25,1.1295252856,1.25,0.75,0.75,1.00614767846,0.752699752122,1,1,0.703612233185,0.65,0.367503766464,0.808762809879,0.970713601849,10.4009912481,1,0,0,False,False,False,False,False
g557_gcst_00306,g557_gcst_00306,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_54145633242191,True,0.477492486891,flow_shield,1.25,1.20104455148,1.25,0.75,0.75,0.966344647107,0.727771512641,1,1,0.667470071165,0.65,0.294053736358,0.910585889001,1,11.0161136945,1,0,0,False,False,False,False,False
g557_gcst_00307,g557_gcst_00307,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_60791684927725,True,0.207437046747,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.76704019134,0.554272457953,0.286924194747,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00308,g557_gcst_00308,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_21487254734158,True,0.816761028715,flow_shield,1.25,1.08024670082,1.25,0.75,0.75,0.94257232295,0.79480526851,1,1,0.724812615943,0.65,0.397307834904,0.949004987831,0.958357491553,10.1449514163,1,0,0,False,False,False,False,False
g557_gcst_00309,g557_gcst_00309,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_31776144004389,True,4.76140950406,flow_shield,1.5,1.33287574629,1.79839618446,0.602644935335,1.20164419359,1.37132091822,0.381132951341,0.9,0.9,0.822013001319,0.793938568373,0.109274796581,0.60857266364,0.767881951736,8.91589683961,1,0,0,False,False,False,False,False
g557_gcst_00310,g557_gcst_00310,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_09824589782914,True,0.811509523184,flow_shield,1.25,1.0750736624,1.25,0.75,0.75,1.1497228859,0.774623638305,0.942254943625,1,0.639192980845,0.65,0.302964080339,0.795559712598,1,10.4174847861,1,0,0,False,False,False,False,False
g557_gcst_00311,g557_gcst_00311,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_42150985918267,True,0.131675766723,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.08582653953,0.617040504344,0.979935812493,1,0.684155364534,0.589443615293,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00312,g557_gcst_00312,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_32192720450448,True,0.319238842606,flow_shield,1.25,1.1168591248,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.403659976452,0.745803093788,1,11.2355615278,1,0,0,False,False,False,False,False
g557_gcst_00313,g557_gcst_00313,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_63479709250210,True,1.32968673277,flow_shield,1.25,1.21130519907,1.25,0.75,0.75,1.09841454347,0.786238071036,0.909584786685,1,0.630854815176,0.65,0.244125039479,0.811765079058,0.90265653055,11.3345586502,1,0,0,False,False,False,False,False
g557_gcst_00314,g557_gcst_00314,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_22607866646434,True,1.08811061919,flow_shield,1.25,1.02872162393,1.25,0.75,0.75,1.12941535473,0.743949874801,0.947144299446,1,0.623651239603,0.65,0.241530733827,0.955474016201,1,12,1,0,0,False,False,False,False,False
g557_gcst_00315,g557_gcst_00315,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_73200654152530,True,0.755549484074,flow_shield,1.25,1.2679294805,1.25,0.75,0.75,1.13843813596,0.769553084252,1,1,0.754411684129,0.65,0.404515206912,0.903856554892,1,11.3858508513,1,0,0,False,False,False,False,False
g557_gcst_00316,g557_gcst_00316,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_43123824086076,True,0.459216220693,flow_shield,1.25,1.10807399054,1.25,0.75,0.75,0.976164979304,0.663317594732,1,1,0.707006949742,0.65,0.358115434463,0.909085820002,1,11.0361346678,1,0,0,False,False,False,False,False
g557_gcst_00317,g557_gcst_00317,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_02335301377353,True,0.234414758965,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.736248669188,0.484992250694,0.277658251122,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00318,g557_gcst_00318,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_63026294180721,True,0.91485691,flow_shield,1.25,1.30281840257,1.25,0.75,0.75,1.12031210712,0.556592218247,1,1,0.595677544631,0.65,0.368368605475,0.707295459823,1,10.0540956533,1,0,0,False,False,False,False,False
g557_gcst_00319,g557_gcst_00319,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_37427656837364,True,4.94267452973,agent_progress,0.932498353753,1.58509869497,1.48548939465,0.367546796156,0.330901081948,1.42664386382,0.2783660475,0.9,1,0.5,0.919798929152,0.584917020297,1.1678812794,0.850517836464,8,0,1,0,False,False,False,False,False
g557_gcst_00320,g557_gcst_00320,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_22274973924408,True,0.674071663009,flow_shield,1.25,1.06945392947,1.25,0.75,0.75,1.10915880077,0.72300486306,1,1,0.607621234698,0.65,0.42619130833,0.913890166534,1,10.3967533266,1,0,0,False,False,False,False,False
g557_gcst_00321,g557_gcst_00321,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_35786840605391,True,0.154738616666,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.13964385154,0.75907543896,0.979935812493,1,0.684155364534,0.703832200627,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00322,g557_gcst_00322,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_20932493881534,True,0.88905398583,agent_progress,1.25,1.02265033583,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.250602796425,0.934801553007,1,10.3372676243,0,1,0,False,False,False,False,False
g557_gcst_00323,g557_gcst_00323,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_40321608344133,True,0.74831828226,flow_shield,1.25,1.19247968692,1.25,0.75,0.75,1.11806455512,0.63851778761,1,1,0.751185725238,0.65,0.233224237588,0.825784077672,0.915311391901,10.4328787436,1,0,0,False,False,False,False,False
g557_gcst_00324,g557_gcst_00324,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_73539886958548,True,1.15298301516,flow_shield,1.25,1.12750247809,1.25,0.75,0.75,1.1612957077,0.746761936677,0.930600575522,1,0.745956679975,0.65,0.386314665458,0.759301380399,0.92004396773,11.5937341005,1,0,0,False,False,False,False,False
g557_gcst_00325,g557_gcst_00325,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_22215082585803,True,0.471220202697,flow_shield,1.25,1.11573411732,1.25,0.75,0.75,0.970847278051,0.735543178455,1,1,0.645250525212,0.65,0.318372607596,0.803530434926,1,11.0008771357,1,0,0,False,False,False,False,False
g557_gcst_00326,g557_gcst_00326,graph_only_no_goal_ablation,graph_only_no_goal_ablation,True,bounded_static_theta_candidate,theta_80555444538156,True,0.411375359263,flow_shield,1.25,1.20975342795,1.25,0.75,0.75,0.988921925777,0.713583108439,0.966786005448,1,0.72608733781,0.65,0.358864060623,0.842685268105,1,10.3781990804,1,0,0,False,False,False,False,False
g557_gcst_00327,g557_gcst_00327,no_traffic_ablation,no_traffic_ablation,True,bounded_static_theta_candidate,theta_63621791712654,True,0.161564863996,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.746630216969,0.570421917086,0.372341646636,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00328,g557_gcst_00328,warmup_probe_mode_w_diagnostic,warmup_probe_mode_w_diagnostic,True,bounded_static_theta_candidate,theta_57513769557777,True,0.962212995745,flow_shield,1.25,1.07475819735,1.25,0.75,0.75,1.14561425214,0.626466131102,1,1,0.655689715754,0.65,0.440058789937,0.816938003391,0.92727320106,11.9195751904,1,0,0,False,False,False,False,False
g557_gcst_00329,g557_gcst_00329,wide_negative_control,wide_negative_control,True,bounded_static_theta_candidate,theta_30102524966088,True,3.95273806077,none,0.939981163788,0.784282359104,1.73323580853,1.12892225778,0.138252914119,0.576990944377,0.476963962804,1,1,0.5,1.07885864853,0.652724572181,1.06824927554,1,12,0,0,1,False,False,False,False,False
g557_gcst_00330,g557_gcst_00330,gcst_topology_conditioned_prior,gcst_topology_conditioned_prior,True,bounded_static_theta_candidate,theta_71654927735342,True,0.87299676969,flow_shield,1.25,1.09969879101,1.25,0.75,0.75,0.967260202163,0.814111085878,1,1,0.607533283257,0.65,0.43214062749,0.750816711315,1,10.0078450433,1,0,0,False,False,False,False,False
g557_gcst_00331,g557_gcst_00331,gcst_flow_pressure_residual,gcst_flow_pressure_residual,True,bounded_static_theta_candidate,theta_69914687609247,True,0.167706124468,flow_shield,1.25,1.15800417416,1.25,0.75,0.75,0.981104809571,0.631813912769,0.979935812493,1,0.684155364534,0.768582037676,0.335511281608,0.859006022148,1,10.7932631603,1,0,0,False,False,False,False,False
g557_gcst_00332,g557_gcst_00332,gcst_bottleneck_guard,gcst_bottleneck_guard,True,bounded_static_theta_candidate,theta_55851873911257,True,0.238500653205,flow_shield,1.25,1.10163770945,1.25,0.75,0.75,1.04033966143,0.693265827075,0.979935812493,1,0.684155364534,0.65,0.385846085527,0.825713871569,1,11.2086841846,1,0,0,False,False,False,False,False
g557_gcst_00333,g557_gcst_00333,gcst_density_lookup_seed,gcst_density_lookup_seed,True,bounded_static_theta_candidate,theta_38716430722319,True,0.952313986708,flow_shield,1.25,1.0915825053,1.25,0.75,0.75,0.890628436106,0.583415210902,1,1,0.711379315106,0.65,0.281185025146,0.768949203343,0.899040403286,11.6294902733,1,0,0,False,False,False,False,False
g557_gcst_00334,g557_gcst_00334,map_family_lookup_control,map_family_lookup_control,True,bounded_static_theta_candidate,theta_09527529556781,True,0.994959767935,flow_shield,1.25,1.11395023524,1.25,0.75,0.75,0.926423254583,0.639958364849,1,1,0.614793607785,0.65,0.424169879715,0.960843236962,0.899387755939,9.81454289736,1,0,0,False,False,False,False,False
g557_gcst_00335,g557_gcst_00335,tabular_only_control,tabular_only_control,True,bounded_static_theta_candidate,theta_45274883676397,True,1.09792564053,flow_shield,1.25,1.1946060402,1.25,0.75,0.75,0.967480178654,0.747284205136,0.917863551418,1,0.715672953261,0.65,0.379233619769,0.906166372625,0.975132022642,11.5895741644,1,0,0,False,False,False,False,False
