registry_row_id,candidate_id,candidate_family,theta_cluster,source_pool_id,distance_from_current_static_flow,global_fixed_candidate,context_dependent,dynamic_policy,allowed_for_promotion,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g554_registry_00335,g554_c00335,trust_region_sobol_around_hand,small,g554_pool_376364229485,0.52175572174,True,False,False,True,1.25,1.19792041667,1.25,0.75,0.75,0.970243776494,0.0362089112089,0.973143091893,1,1.02373437373,0,0.389117099117,0.794598232098,0.97585995086,11.2374418374,1,0,0,False,False,False,False,False
g554_registry_00336,g554_c00336,trust_region_sobol_around_nearmiss,near_miss,g554_pool_758448591136,1.78860737922,True,False,False,True,1.25,1.27620985433,1.25,0.75,0.75,1.02203832204,1.06121454559,0.9166995692,1,1.04824173574,0.533197533605,0.328269458197,0.849362800744,1,11.2424446424,1,0,0,False,False,False,False,False
g554_registry_00337,g554_c00337,cma_es_style_offline_candidates,near_miss,g554_pool_086109417278,0.707084015922,True,False,False,True,1.25,1.31182973558,1.25,0.75,0.75,0.939369544869,0.207501998752,0.9638504524,1,1.03494965095,0.121302438895,0.362403535662,0.710446966964,0.960863070863,10.6098142428,1,0,0,False,False,False,False,False
g554_registry_00338,g554_c00338,cross_entropy_elite_refits,near_miss,g554_pool_384617407743,1.56739786462,True,False,False,True,1.25,1.15212826307,1.25,0.75,0.75,0.972292207792,0.609715007215,0.9175,1,1.08955493604,0.65,0.319564619164,0.796093317343,0.982288678289,11.1457374517,1,0,0,False,False,False,False,False
g554_registry_00339,g554_c00339,coordinate_descent_lines,small,g554_pool_009562539170,0.75,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.9375,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00340,g554_c00340,flow_wait_progress_micro_sweep,tiny,g554_pool_250087254443,0.153333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.2,0.025,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00341,g554_c00341,lambda_cong_micro_sweep,tiny,g554_pool_310599646506,0.18,True,False,False,True,1.25,1.15,1.25,0.75,0.75,1,0,0.95,1,1.1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00342,g554_c00342,cost_clamp_micro_sweep,tiny,g554_pool_821905665270,0.566666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.95,9,1,0,0,False,False,False,False,False
g554_registry_00343,g554_c00343,rho_decay_micro_sweep,tiny,g554_pool_940019793869,0.45,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.995,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00344,g554_c00344,shrinkage_to_hand_from_risky,near_miss,g554_pool_167154499832,0.0308393133214,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.0364544395912,0.95,1,1,0.00251364247272,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00345,g554_c00345,negative_controls_wide_random,wide_diagnostic,g554_pool_137386287423,6.23718874968,True,False,False,False,0.139432639433,0.805855305855,1.43635943636,0.0369937869938,1.19262969263,0.277635277635,0.44232044232,0.970183070183,0.908538008538,1.38306088306,1.17256467256,0.300315500316,1.29230729231,0.664168414168,10.3948543949,1,0,0,False,False,False,False,False
g554_registry_00346,g554_c00346,one_factor_small_perturbation,small,g554_pool_425683763327,0.0425422550425,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.384033804034,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00347,g554_c00347,two_factor_interaction,small,g554_pool_860071555801,0.079136404136,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.384903174903,0.705615705616,1,11,1,0,0,False,False,False,False,False
g554_registry_00348,g554_c00348,trust_region_sobol_around_hand,tiny,g554_pool_946166806778,0.260437352633,True,False,False,True,1.25,1.21885535167,1.25,0.75,0.75,0.974185386685,0,0.962103071478,1,1.02265664141,0,0.356382641383,0.722730582106,1,10.8206772019,1,0,0,False,False,False,False,False
g554_registry_00349,g554_c00349,trust_region_sobol_around_nearmiss,near_miss,g554_pool_884395052603,1.11574591366,True,False,False,True,1.25,1.29687115625,1.25,0.75,0.75,0.947296172296,0.245231199773,0.925153461403,1,1.01507903433,0.35,0.312775122775,0.689498798874,0.887476853548,11.4203498828,1,0,0,False,False,False,False,False
g554_registry_00350,g554_c00350,cma_es_style_offline_candidates,near_miss,g554_pool_428382252617,0.66133996172,True,False,False,True,1.25,1.22686717562,1.25,0.75,0.75,0.944674973675,0,0.972352028002,1,1.01999126399,0.359936130128,0.376518060918,0.708544421044,1,11.2246773917,1,0,0,False,False,False,False,False
g554_registry_00351,g554_c00351,cross_entropy_elite_refits,near_miss,g554_pool_289166865225,0.542869266928,True,False,False,True,1.25,1.28818284193,1.25,0.75,0.75,1.02184585235,0,0.924532397332,1,0.955495183495,0.125977645544,0.362195873796,0.774946862447,1,11.3175632776,1,0,0,False,False,False,False,False
g554_registry_00352,g554_c00352,coordinate_descent_lines,small,g554_pool_447147818317,0.666666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00353,g554_c00353,flow_wait_progress_micro_sweep,tiny,g554_pool_186071300473,0.113333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.95,0.1,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00354,g554_c00354,lambda_cong_micro_sweep,tiny,g554_pool_402432141276,0.15,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.85,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00355,g554_c00355,cost_clamp_micro_sweep,tiny,g554_pool_991081631321,0.775,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.7,9.5,1,0,0,False,False,False,False,False
g554_registry_00356,g554_c00356,rho_decay_micro_sweep,tiny,g554_pool_239762351418,1.25,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.975,0.9,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00357,g554_c00357,shrinkage_to_hand_from_risky,near_miss,g554_pool_074336465359,0.830994973008,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.35,0.95,1,1,0.35,0.35,0.75,0.865712356075,10.4455542089,1,0,0,False,False,False,False,False
g554_registry_00358,g554_c00358,negative_controls_wide_random,wide_diagnostic,g554_pool_315209825345,5.87994809245,True,False,False,False,1.05883605884,1.33992833993,1.7707007707,0.466472966473,1.6364966365,0.223374223374,0.493741743742,0.968187968188,0.90123990124,0.881947381947,0.15282015282,0.164666564667,0.992643242643,0.260578010578,9.25682525683,0,0,1,False,False,False,False,False
g554_registry_00359,g554_c00359,one_factor_small_perturbation,tiny,g554_pool_512777864956,0.02256994132,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1.02256994132,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00360,g554_c00360,two_factor_interaction,small,g554_pool_497256069609,0.0563393688403,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.335075255075,0.75,0.971737421737,11,1,0,0,False,False,False,False,False
g554_registry_00361,g554_c00361,trust_region_sobol_around_hand,medium,g554_pool_419371368138,0.828010309259,True,False,False,True,1.25,1.282002907,1.25,0.75,0.75,1.04951084951,0,0.916776804277,1,0.955185580186,0,0.426207036207,0.707303394803,0.903725178725,11.5382874633,1,0,0,False,False,False,False,False
g554_registry_00362,g554_c00362,trust_region_sobol_around_nearmiss,near_miss,g554_pool_607563653472,0.863514453947,True,False,False,True,1.25,1.21607601295,1.25,0.75,0.75,1.0332959833,0.0486386058328,0.935512972388,1,1.0172007422,0.591720316559,0.362051312051,0.699588277713,0.954052591553,10.5917636043,1,0,0,False,False,False,False,False
g554_registry_00363,g554_c00363,cma_es_style_offline_candidates,near_miss,g554_pool_210550243140,0.558161743418,True,False,False,True,1.25,1.21516560392,1.25,0.75,0.75,1.0775999766,0,0.96852957568,1,0.96738060138,0.134616372017,0.30883034203,0.790158096408,1,10.6507481768,1,0,0,False,False,False,False,False
g554_registry_00364,g554_c00364,cross_entropy_elite_refits,near_miss,g554_pool_413383915627,1.88485533361,True,False,False,True,1.25,0.857360405473,1.25,0.75,0.75,1.06096489996,0.709036162783,0.9825,1,0.845354913753,0.429423656152,0.311278327678,0.779580944581,1,11.4995083655,1,0,0,False,False,False,False,False
g554_registry_00365,g554_c00365,coordinate_descent_lines,small,g554_pool_994802344148,0.1,True,False,False,True,1.25,1.125,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00366,g554_c00366,flow_wait_progress_micro_sweep,tiny,g554_pool_773100909879,0.0666666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00367,g554_c00367,lambda_cong_micro_sweep,tiny,g554_pool_871031296769,0.19,True,False,False,True,1.25,1.3,1.25,0.75,0.75,1,0,0.95,1,1.15,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00368,g554_c00368,cost_clamp_micro_sweep,tiny,g554_pool_638024045008,0.3125,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,9.75,1,0,0,False,False,False,False,False
g554_registry_00369,g554_c00369,rho_decay_micro_sweep,tiny,g554_pool_659716815180,1,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.955,0.905,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00370,g554_c00370,shrinkage_to_hand_from_risky,near_miss,g554_pool_646039034520,0.216107505286,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.196629278617,0.95,1,1,0.0882061235881,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00371,g554_c00371,negative_controls_wide_random,wide_diagnostic,g554_pool_059810587235,5.75485684236,True,False,False,False,1.19112269112,0.710333960334,1.38763588764,1.17830992831,1.0108972609,0.721136221136,0.529521779522,0.978210678211,0.920737520738,0.563423063423,1.16759366759,0.602669402669,1.42855867856,0.836688836689,10.0486860487,0,1,0,False,False,False,False,False
g554_registry_00372,g554_c00372,one_factor_small_perturbation,medium,g554_pool_603015482926,0.0879623379624,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.109952922453,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00373,g554_c00373,two_factor_interaction,small,g554_pool_962411100494,0.488048756798,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.993931119556,1,0.951262438762,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00374,g554_c00374,trust_region_sobol_around_hand,small,g554_pool_864170739594,0.727793290299,True,False,False,True,1.25,1.23203021641,1.25,0.75,0.75,1.03120584371,0.0261743230493,0.991629350379,1,0.975835875836,0,0.325748605749,0.714918246168,0.968407530908,10.4771458271,1,0,0,False,False,False,False,False
g554_registry_00375,g554_c00375,trust_region_sobol_around_nearmiss,near_miss,g554_pool_731552862111,1.23804358162,True,False,False,True,1.25,1.22460019335,1.25,0.75,0.75,0.974245686746,0.387094568345,0.993269455769,1,0.926074011969,0.173328928342,0.336518376518,0.781918672544,0.952205489705,10.3496304251,1,0,0,False,False,False,False,False
g554_registry_00376,g554_c00376,cma_es_style_offline_candidates,near_miss,g554_pool_095349902937,1.8192119402,True,False,False,True,1.25,1.4491461569,1.25,0.75,0.75,1.02702065052,0.604454535705,0.9825,1,1.16040326472,0.823017108966,0.361791178191,0.699412415662,1,11.2761089661,1,0,0,False,False,False,False,False
g554_registry_00377,g554_c00377,cross_entropy_elite_refits,near_miss,g554_pool_049423746695,0.939807831326,True,False,False,True,1.25,1.28331608015,1.25,0.75,0.75,0.977417865918,0.191261017511,0.980346388597,1,1.08451522767,0.288055988138,0.312788970789,0.789922828673,1,10.6535083655,1,0,0,False,False,False,False,False
g554_registry_00378,g554_c00378,coordinate_descent_lines,small,g554_pool_926848470880,0.25,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.975,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00379,g554_c00379,flow_wait_progress_micro_sweep,tiny,g554_pool_380942450478,0.193333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.2,0.075,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00380,g554_c00380,lambda_cong_micro_sweep,tiny,g554_pool_237787490563,0.22,True,False,False,True,1.25,1.4,1.25,0.75,0.75,1,0,0.95,1,0.9,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00381,g554_c00381,cost_clamp_micro_sweep,tiny,g554_pool_662777986321,0.520833333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.75,10.25,1,0,0,False,False,False,False,False
g554_registry_00382,g554_c00382,rho_decay_micro_sweep,tiny,g554_pool_308191547202,1.05,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.935,0.91,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00383,g554_c00383,shrinkage_to_hand_from_risky,near_miss,g554_pool_540186506875,0.205370589259,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.24741525517,0.95,1,1,0.0111575776848,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00384,g554_c00384,negative_controls_wide_random,wide_diagnostic,g554_pool_719332506657,5.65486804237,True,False,False,False,0.228318228318,0.912466662467,1.4858967359,0.426049176049,1.6541996542,1.22112122112,0.706124456124,0.960833760834,0.913222313222,1.31872981873,0.149877149877,0.458537258537,1.43281368281,0.695716445716,8.60653660654,1,0,0,False,False,False,False,False
g554_registry_00385,g554_c00385,one_factor_small_perturbation,small,g554_pool_529732671722,0.0287870912867,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.04318063693,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00386,g554_c00386,two_factor_interaction,small,g554_pool_326551987817,0.03975716476,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.05963574714,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00387,g554_c00387,trust_region_sobol_around_hand,tiny,g554_pool_503573654204,0.239537253598,True,False,False,True,1.25,1.27243076462,1.25,0.75,0.75,1.015375531,0.0130305599056,0.958571704197,1,1.01261287511,0,0.367253437253,0.728459392522,0.976038001038,10.8726427664,1,0,0,False,False,False,False,False
g554_registry_00388,g554_c00388,trust_region_sobol_around_nearmiss,near_miss,g554_pool_418745361856,2.46704967885,True,False,False,True,1.25,1.28090349965,1.25,0.75,0.75,1.03469531595,0.968720562471,0.98508987634,1,0.966517641518,0.864416771166,0.373968673969,0.726176554302,1,11.5381666007,0,0,1,False,False,False,False,False
g554_registry_00389,g554_c00389,cma_es_style_offline_candidates,near_miss,g554_pool_311231569553,0.719215237917,True,False,False,True,1.25,1.19296726922,1.25,0.75,0.75,0.954696618696,0.269355914356,0.935464862915,1,0.974962715963,0.19665481544,0.336855614056,0.791180677431,1,10.6918592878,1,0,0,False,False,False,False,False
g554_registry_00390,g554_c00390,cross_entropy_elite_refits,near_miss,g554_pool_906887846268,1.65490323903,True,False,False,True,1.25,1.27666876292,1.25,0.75,0.75,1.04827231778,0.673815032566,0.963364800515,1,1.02124480324,0.65,0.37797978238,0.773482313483,0.825423758826,10.2496815384,1,0,0,False,False,False,False,False
g554_registry_00391,g554_c00391,coordinate_descent_lines,small,g554_pool_662270677168,0.75,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,8,1,0,0,False,False,False,False,False
g554_registry_00392,g554_c00392,flow_wait_progress_micro_sweep,tiny,g554_pool_632645489090,0.193333333333,True,False,False,True,1.25,1.25,1.25,0.75,0.75,0.95,0.2,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00393,g554_c00393,lambda_cong_micro_sweep,tiny,g554_pool_466448282060,0.4,True,False,False,True,1.25,1,1.25,0.75,0.75,1,0,0.95,1,1.2,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00394,g554_c00394,cost_clamp_micro_sweep,tiny,g554_pool_463434780794,0.729166666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.5,10.75,1,0,0,False,False,False,False,False
g554_registry_00395,g554_c00395,rho_decay_micro_sweep,tiny,g554_pool_614335458935,1.2,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.915,0.915,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00396,g554_c00396,shrinkage_to_hand_from_risky,near_miss,g554_pool_196341758606,0.445918550653,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0.175,0.95,1,1,0.175,0.35,0.75,0.89072015606,11.1741817016,1,0,0,False,False,False,False,False
g554_registry_00397,g554_c00397,negative_controls_wide_random,wide_diagnostic,g554_pool_821584141498,5.62050463301,True,False,False,False,0.433501933502,0.592295092295,1.98633948634,0.0510000510001,0.547701547702,0.469539469539,0.195128945129,0.92416042416,0.950065350065,0.502633002633,0.863403863404,0.281274681275,0.789201789202,0.933840933841,9.36596536597,0,0,1,False,False,False,False,False
g554_registry_00398,g554_c00398,one_factor_small_perturbation,tiny,g554_pool_822389399965,0.018912993912,True,False,False,True,1.25,1.27364124239,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00399,g554_c00399,two_factor_interaction,small,g554_pool_354493094455,0.0510437010407,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.03991408366,0,0.95,1,0.975565688066,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00400,g554_c00400,trust_region_sobol_around_hand,medium,g554_pool_293830478366,1.10661176286,True,False,False,True,1.25,1.34435806311,1.25,0.75,0.75,1.12766276516,0,1,1,1.06159118659,0,0.303052893053,0.662889100389,0.950086175086,10.241995017,1,0,0,False,False,False,False,False
g554_registry_00401,g554_c00401,trust_region_sobol_around_nearmiss,near_miss,g554_pool_062001274840,1.74917529852,True,False,False,True,1.25,1.30770135458,1.25,0.75,0.75,0.955411761662,0.391349838225,0.992132660883,1,1.03035343035,0.35,0.376678036678,0.688577516703,0.730942072201,10.0641358267,1,0,0,False,False,False,False,False
g554_registry_00402,g554_c00402,cma_es_style_offline_candidates,near_miss,g554_pool_085914661909,1.61219714103,True,False,False,True,1.25,1.19228637729,1.25,0.75,0.75,1.06505873406,0.173288433596,0.9825,1,1.02737004347,0.65,0.366462852463,0.714185289185,0.691358945308,11.5502715573,1,0,0,False,False,False,False,False
g554_registry_00403,g554_c00403,cross_entropy_elite_refits,near_miss,g554_pool_978123946257,0.94633290214,True,False,False,True,1.25,1.18517993643,1.25,0.75,0.75,0.949914823915,0.0945653369232,0.977375420225,1,1.00515513335,0.2275,0.310481759682,0.810548096798,0.908613590254,10.4593054483,1,0,0,False,False,False,False,False
g554_registry_00404,g554_c00404,coordinate_descent_lines,small,g554_pool_803570246409,0.5,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.625,11,1,0,0,False,False,False,False,False
g554_registry_00405,g554_c00405,flow_wait_progress_micro_sweep,tiny,g554_pool_020622451075,0.106666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1.1,0.05,0.95,1,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00406,g554_c00406,lambda_cong_micro_sweep,tiny,g554_pool_566471271473,0.17,True,False,False,True,1.25,1.1,1.25,0.75,0.75,1,0,0.95,1,0.95,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
g554_registry_00407,g554_c00407,cost_clamp_micro_sweep,tiny,g554_pool_790687743134,0.266666666667,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,1,0,0.35,0.75,0.8,11,1,0,0,False,False,False,False,False
g554_registry_00408,g554_c00408,rho_decay_micro_sweep,tiny,g554_pool_137676972274,1.35,True,False,False,True,1.25,1.25,1.25,0.75,0.75,1,0,1,0.915,1,0,0.35,0.75,1,11,1,0,0,False,False,False,False,False
