registry_row_id,candidate_id,registry_label,candidate_group,theta_cluster,source_candidate,source_context_key,bounded_updateparams,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g551_registry_551000425,repair5g551_theta_551000425,active_checkpoint_residual_00424,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000287,,True,1.25,1.25,1.25,0.75,0.75,1,1.017,0.95,1,0.868,0.964,0.27,0.838,1,11.078,1,0,0,False,False,False,False,False
g551_registry_551000426,repair5g551_theta_551000426,active_checkpoint_residual_00425,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000288,,True,1.25,1.25,1.25,0.75,0.75,1,0.931,0.95,1,0.833,0.99,0.279,0.771,0.92,11.079,1,0,0,False,False,False,False,False
g551_registry_551000427,repair5g551_theta_551000427,active_checkpoint_residual_00426,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000289,,True,1.25,1.25,1.25,0.75,0.75,1,0.948,0.95,1,1.091,0.95,0.412,0.76,0.943,11.055,1,0,0,False,False,False,False,False
g551_registry_551000428,repair5g551_theta_551000428,active_checkpoint_residual_00427,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000290,,True,1.25,1.25,1.25,0.75,0.75,1,0.971,0.95,1,1.144,1.023,0.446,0.663,1,10.909,1,0,0,False,False,False,False,False
g551_registry_551000429,repair5g551_theta_551000429,active_checkpoint_residual_00428,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000291,,True,1.25,1.25,1.25,0.75,0.75,1,1.031,0.95,1,0.914,1.071,0.243,0.691,0.942,11.056,1,0,0,False,False,False,False,False
g551_registry_551000430,repair5g551_theta_551000430,active_checkpoint_residual_00429,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000292,,True,1.25,1.25,1.25,0.75,0.75,1,1.092,0.95,1,1.09,1.02,0.379,0.766,0.985,10.905,1,0,0,False,False,False,False,False
g551_registry_551000431,repair5g551_theta_551000431,active_checkpoint_residual_00430,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000293,,True,1.25,1.25,1.25,0.75,0.75,1,0.952,0.95,1,1.092,1.066,0.449,0.822,0.96,10.96,1,0,0,False,False,False,False,False
g551_registry_551000432,repair5g551_theta_551000432,active_checkpoint_residual_00431,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000294,,True,1.25,1.25,1.25,0.75,0.75,1,1.031,0.95,1,1.032,1.017,0.399,0.708,1,10.918,1,0,0,False,False,False,False,False
g551_registry_551000433,repair5g551_theta_551000433,active_checkpoint_residual_00432,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000295,,True,1.25,1.25,1.25,0.75,0.75,1,0.912,0.95,1,1.036,1.03,0.277,0.678,1,11.047,1,0,0,False,False,False,False,False
g551_registry_551000434,repair5g551_theta_551000434,active_checkpoint_residual_00433,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000296,,True,1.25,1.25,1.25,0.75,0.75,1,1.081,0.95,1,0.97,1.01,0.278,0.643,1,10.945,1,0,0,False,False,False,False,False
g551_registry_551000435,repair5g551_theta_551000435,active_checkpoint_residual_00434,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000297,,True,1.25,1.25,1.25,0.75,0.75,1,0.911,0.95,1,0.93,1.088,0.373,0.842,1,11.035,1,0,0,False,False,False,False,False
g551_registry_551000436,repair5g551_theta_551000436,active_checkpoint_residual_00435,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000298,,True,1.25,1.25,1.25,0.75,0.75,1,1.025,0.95,1,0.978,0.942,0.312,0.88,0.937,10.914,1,0,0,False,False,False,False,False
g551_registry_551000437,repair5g551_theta_551000437,active_checkpoint_residual_00436,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000299,,True,1.25,1.05,1.25,0.75,0.75,1,1.081,0.95,1,1.065,1.098,0.307,0.715,1,10.935,1,0,0,False,False,False,False,False
g551_registry_551000438,repair5g551_theta_551000438,active_checkpoint_residual_00437,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000300,,True,1.25,1.15,1.25,0.75,0.75,1,0.962,0.95,1,1.061,1.048,0.375,0.766,0.988,11.088,1,0,0,False,False,False,False,False
g551_registry_551000439,repair5g551_theta_551000439,active_checkpoint_residual_00438,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000301,,True,1.25,1.35,1.25,0.75,0.75,1,1.074,0.95,1,1.079,0.989,0.368,0.822,0.927,11.094,1,0,0,False,False,False,False,False
g551_registry_551000440,repair5g551_theta_551000440,active_checkpoint_residual_00439,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000302,,True,1.25,1.45,1.25,0.75,0.75,1,0.95,0.95,1,1.064,0.932,0.307,0.656,0.99,10.926,1,0,0,False,False,False,False,False
g551_registry_551000441,repair5g551_theta_551000441,active_checkpoint_residual_00440,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000303,,True,1.25,1.13431216672,1.25,0.75,0.75,1,1.139,0.95,1,1.11369983184,1.058,0.249,0.818,0.988,11.144,1,0,0,False,False,False,False,False
g551_registry_551000442,repair5g551_theta_551000442,active_checkpoint_residual_00441,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000304,,True,1.25,1.25,1.25,0.75,0.75,1,0.515535402929,0.95,1,0.989,0.872994264011,0.386,0.726,0.946,11.007,1,0,0,False,False,False,False,False
g551_registry_551000443,repair5g551_theta_551000443,active_checkpoint_residual_00442,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000305,,True,1.25,1.25,1.25,0.75,0.75,1,1.073,0.95,1,0.88,0.962,0.398,0.753,0.683270383459,12,1,0,0,False,False,False,False,False
g551_registry_551000444,repair5g551_theta_551000444,active_checkpoint_residual_00443,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000306,,True,1.25,1.15,1.25,0.75,0.75,1,1.107,0.95,1,0.612,0.846,0.2615,0.6405,0.629260735815,11.5541841291,1,0,0,False,False,False,False,False
g551_registry_551000445,repair5g551_theta_551000445,active_checkpoint_residual_00444,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000307,,True,1.25,1.3125,1.25,0.75,0.75,1,1.136,0.95,1,1.186,0.532542600832,0.231947488157,0.709581805466,0.778,9.238,1,0,0,False,False,False,False,False
g551_registry_551000446,repair5g551_theta_551000446,active_checkpoint_residual_00445,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000308,,True,1.25,1.3875,1.25,0.75,0.75,1,0.697160877833,0.95,1,0.99892615132,1.189,0.2775,0.6505,0.717274168391,11.832,1,0,0,False,False,False,False,False
g551_registry_551000447,repair5g551_theta_551000447,active_checkpoint_residual_00446,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000309,,True,1.25,1.45,1.25,0.75,0.75,1,0.989,0.95,1,1.16734560134,0.69583020996,0.1975,0.595,1,8.977,1,0,0,False,False,False,False,False
g551_registry_551000448,repair5g551_theta_551000448,active_checkpoint_residual_00447,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000310,,True,1.25,1.2,1.25,0.75,0.75,1,1.15886035923,0.95,1,0.904093651454,1.24232119012,0.3995,0.9855,0.861,8.897,1,0,0,False,False,False,False,False
g551_registry_551000449,repair5g551_theta_551000449,active_checkpoint_residual_00448,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000311,,True,1.25,1.4875,1.25,0.75,0.75,1,0.865929231642,0.95,1,1.05500743243,1.22456135048,0.1795,0.8795,0.999,9.102,1,0,0,False,False,False,False,False
g551_registry_551000450,repair5g551_theta_551000450,active_checkpoint_residual_00449,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000312,,True,1.25,1.25,1.25,0.75,0.75,1,0.321,0.95,1,1.5,0.168,0.068,1.289,0.417,8.937,1,0,0,False,False,False,False,False
g551_registry_551000451,repair5g551_theta_551000451,active_checkpoint_residual_00450,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000313,,True,1.25,1.25,1.25,0.75,0.75,1,0.405,0.95,1,0.976,0.091,0.209,0.975,0.956,9.573,0,1,0,False,False,False,False,False
g551_registry_551000452,repair5g551_theta_551000452,active_checkpoint_residual_00451,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000314,,True,1.25,1.25,1.25,0.75,0.75,1,0.486,0.95,1,0.813,0.865,0.536,0.79,0.855,11.086,0,0,1,False,False,False,False,False
g551_registry_551000453,repair5g551_theta_551000453,active_checkpoint_residual_00452,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000315,,True,1.25,1.25,1.25,0.75,0.75,1,0.239,0.95,1,1.29,0.495,0.578,1.121,0.791,9.504,1,0,0,False,False,False,False,False
g551_registry_551000454,repair5g551_theta_551000454,active_checkpoint_residual_00453,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000316,,True,1.25,1.25,1.25,0.75,0.75,1,0.948,0.95,1,1.475,0.494,0.491,0.396,0.798,11.443,0,1,0,False,False,False,False,False
g551_registry_551000455,repair5g551_theta_551000455,active_checkpoint_residual_00454,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000317,,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.905,0.37,0.763,0.911,0.788,9.746,0,0,1,False,False,False,False,False
g551_registry_551000456,repair5g551_theta_551000456,active_checkpoint_residual_00455,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000318,,True,1.25,1.25,1.25,0.75,0.75,1,0.376,0.95,1,0.894,0.165,0.57,0.959,0.392,9.704,1,0,0,False,False,False,False,False
g551_registry_551000457,repair5g551_theta_551000457,active_checkpoint_residual_00456,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000319,,True,1.25,1.25,1.25,0.75,0.75,1,0.051,0.95,1,1.394,1.464,0.156,1.125,0.731,8.689,0,1,0,False,False,False,False,False
g551_registry_551000458,repair5g551_theta_551000458,active_checkpoint_residual_00457,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000320,,True,1.25,1.25,1.25,0.75,0.75,1,0.848,0.95,1,1.234,0.628,0.65,1.075,0.34,10.24,0,0,1,False,False,False,False,False
g551_registry_551000459,repair5g551_theta_551000459,active_checkpoint_residual_00458,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000321,,True,1.25,1.25,1.25,0.75,0.75,1,0.159,0.95,1,0.777,0.519,0.094,0.353,0.632,11.562,1,0,0,False,False,False,False,False
g551_registry_551000460,repair5g551_theta_551000460,active_checkpoint_residual_00459,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000322,,True,1.25,1.25,1.25,0.75,0.75,1,0.37,0.95,1,0.955,0.422,0.043,1.111,0.768,8.086,0,1,0,False,False,False,False,False
g551_registry_551000461,repair5g551_theta_551000461,active_checkpoint_residual_00460,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000323,,True,1.25,1.25,1.25,0.75,0.75,1,0.386,0.95,1,0.882,0.64,0.468,1.186,0.39,8.889,0,0,1,False,False,False,False,False
g551_registry_551000462,repair5g551_theta_551000462,active_checkpoint_residual_00461,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000324,,True,1.25,1.25,1.25,0.75,0.75,1,0.801,0.95,1,0.574,1.318,0.323,0.273,0.25,11.315,1,0,0,False,False,False,False,False
g551_registry_551000463,repair5g551_theta_551000463,active_checkpoint_residual_00462,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000325,,True,1.25,1.25,1.25,0.75,0.75,1,0.815,0.95,1,0.738,0.234,0.469,1.154,0.722,11.448,0,1,0,False,False,False,False,False
g551_registry_551000464,repair5g551_theta_551000464,active_checkpoint_residual_00463,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000326,,True,1.25,1.25,1.25,0.75,0.75,1,0.982,0.95,1,1.366,0.672,0.372,0.651,0.435,8.237,0,0,1,False,False,False,False,False
g551_registry_551000465,repair5g551_theta_551000465,active_checkpoint_residual_00464,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000327,,True,1.25,1.25,1.25,0.75,0.75,1,0.867,0.95,1,1.423,0.437,0.551,0.821,0.72,8.232,1,0,0,False,False,False,False,False
g551_registry_551000466,repair5g551_theta_551000466,active_checkpoint_residual_00465,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000328,,True,1.25,1.25,1.25,0.75,0.75,1,0.545,0.95,1,1.28,0.938,0.056,0.862,0.351,8.076,0,1,0,False,False,False,False,False
g551_registry_551000467,repair5g551_theta_551000467,active_checkpoint_residual_00466,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000329,,True,1.25,1.25,1.25,0.75,0.75,1,1.106,0.95,1,0.802,1.5,0.038,1.048,0.307,11.585,0,0,1,False,False,False,False,False
g551_registry_551000468,repair5g551_theta_551000468,active_checkpoint_residual_00467,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000330,,True,1.25,1.25,1.25,0.75,0.75,1,0.944,0.95,1,1.009,1.172,0.415,1.342,0.666,11.633,1,0,0,False,False,False,False,False
g551_registry_551000469,repair5g551_theta_551000469,active_checkpoint_residual_00468,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000331,,True,1.25,1.25,1.25,0.75,0.75,1,1.193,0.95,1,0.586,0.203,0.669,1.323,0.468,8.921,0,1,0,False,False,False,False,False
g551_registry_551000470,repair5g551_theta_551000470,active_checkpoint_residual_00469,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000332,,True,1.25,1.25,1.25,0.75,0.75,1,0.991,0.95,1,0.836,1.139,0.49,0.534,0.729,9.9,0,0,1,False,False,False,False,False
g551_registry_551000471,repair5g551_theta_551000471,active_checkpoint_residual_00470,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000333,,True,1.25,1.25,1.25,0.75,0.75,1,0.926,0.95,1,0.573,1.499,0.468,0.576,0.786,11.402,1,0,0,False,False,False,False,False
g551_registry_551000472,repair5g551_theta_551000472,active_checkpoint_residual_00471,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000334,,True,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,1.387,1.449,0.383,1.346,0.483,11.451,0,1,0,False,False,False,False,False
g551_registry_551000473,repair5g551_theta_551000473,active_checkpoint_residual_00472,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000335,,True,1.25,1.25,1.25,0.75,0.75,1,0.558,0.95,1,1.402,0.775,0.516,1.104,0.351,8.689,0,0,1,False,False,False,False,False
g551_registry_551000474,repair5g551_theta_551000474,active_checkpoint_residual_00473,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000336,,True,1.25,1.25,1.25,0.75,0.75,1,0.881,0.95,1,0.698,0.133,0.8,0.981,1,10.749,1,0,0,False,False,False,False,False
g551_registry_551000475,repair5g551_theta_551000475,active_checkpoint_residual_00474,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000337,,True,1.25,1.25,1.25,0.75,0.75,1,0.769,0.95,1,0.575,1.487,0.318,0.421,0.783,10.243,0,1,0,False,False,False,False,False
g551_registry_551000476,repair5g551_theta_551000476,active_checkpoint_residual_00475,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000338,,True,1.25,1.25,1.25,0.75,0.75,1,1.177,0.95,1,0.684,1.186,0.596,1.369,0.483,8.093,0,0,1,False,False,False,False,False
g551_registry_551000477,repair5g551_theta_551000477,active_checkpoint_residual_00476,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000339,,True,1.25,1.25,1.25,0.75,0.75,1,0.468,0.95,1,1.255,0.593,0.08,1.326,0.638,9.804,1,0,0,False,False,False,False,False
g551_registry_551000478,repair5g551_theta_551000478,active_checkpoint_residual_00477,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000340,,True,1.25,1.25,1.25,0.75,0.75,1,0.086,0.95,1,0.992,0.829,0.604,1.069,0.946,10.351,0,1,0,False,False,False,False,False
g551_registry_551000479,repair5g551_theta_551000479,active_checkpoint_residual_00478,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000341,,True,1.25,1.25,1.25,0.75,0.75,1,0.524,0.95,1,1.348,0.543,0.584,0.794,0.279,9.372,0,0,1,False,False,False,False,False
g551_registry_551000480,repair5g551_theta_551000480,active_checkpoint_residual_00479,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000342,,True,1.25,1.25,1.25,0.75,0.75,1,0.074,0.95,1,0.69,0.489,0.645,1.216,0.25,11.599,1,0,0,False,False,False,False,False
g551_registry_551000481,repair5g551_theta_551000481,active_checkpoint_residual_00480,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000343,,True,1.25,1.25,1.25,0.75,0.75,1,0.918,0.95,1,0.87,0.129,0.542,0.747,0.929,9.956,0,1,0,False,False,False,False,False
g551_registry_551000482,repair5g551_theta_551000482,active_checkpoint_residual_00481,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000344,,True,1.25,1.25,1.25,0.75,0.75,1,0.435,0.95,1,1.123,0.32,0.129,0.432,0.254,8.045,0,0,1,False,False,False,False,False
g551_registry_551000483,repair5g551_theta_551000483,active_checkpoint_residual_00482,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000345,,True,1.25,1.25,1.25,0.75,0.75,1,0.715,0.95,1,0.877,1.086,0.331,0.936,0.386,8.726,1,0,0,False,False,False,False,False
g551_registry_551000484,repair5g551_theta_551000484,active_checkpoint_residual_00483,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000346,,True,1.25,1.25,1.25,0.75,0.75,1,0.558,0.95,1,1.5,1.107,0,0.476,0.701,10.073,0,1,0,False,False,False,False,False
g551_registry_551000485,repair5g551_theta_551000485,active_checkpoint_residual_00484,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000347,,True,1.25,1.25,1.25,0.75,0.75,1,0.262,0.95,1,0.53,0.235,0.438,0.946,0.43,8.121,0,0,1,False,False,False,False,False
g551_registry_551000486,repair5g551_theta_551000486,active_checkpoint_residual_00485,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000348,,True,1.25,1.25,1.25,0.75,0.75,1,0.124,0.95,1,0.881,0.603,0.351,0.639,0.838,11.707,1,0,0,False,False,False,False,False
g551_registry_551000487,repair5g551_theta_551000487,active_checkpoint_residual_00486,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000349,,True,1.25,1.25,1.25,0.75,0.75,1,0.498,0.95,1,1.411,1.5,0.8,0.793,0.471,11.795,0,1,0,False,False,False,False,False
g551_registry_551000488,repair5g551_theta_551000488,active_checkpoint_residual_00487,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000350,,True,1.25,1.25,1.25,0.75,0.75,1,0.843,0.95,1,1.196,1.048,0.069,1.257,0.411,11.004,0,0,1,False,False,False,False,False
g551_registry_551000489,repair5g551_theta_551000489,active_checkpoint_residual_00488,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000351,,True,1.25,1.25,1.25,0.75,0.75,1,1.25,0.95,1,1.128,0.931,0.543,0.275,0.425,9.905,1,0,0,False,False,False,False,False
g551_registry_551000490,repair5g551_theta_551000490,active_checkpoint_residual_00489,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000352,,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.787,0.097,0.688,1.325,0.757,11.761,0,1,0,False,False,False,False,False
g551_registry_551000491,repair5g551_theta_551000491,active_checkpoint_residual_00490,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000353,,True,1.25,1.25,1.25,0.75,0.75,1,0,0.95,1,0.831,1.022,0,0.751,0.864,11.708,0,0,1,False,False,False,False,False
g551_registry_551000492,repair5g551_theta_551000492,active_checkpoint_residual_00491,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000354,,True,1.25,1.25,1.25,0.75,0.75,1,0.16,0.95,1,1.279,0.361,0.196,1.079,0.455,11.733,1,0,0,False,False,False,False,False
g551_registry_551000493,repair5g551_theta_551000493,active_checkpoint_residual_00492,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000355,,True,1.25,1.25,1.25,0.75,0.75,1,0.879,0.95,1,1.037,1.295,0.715,1.5,0.483,8.76,0,1,0,False,False,False,False,False
g551_registry_551000494,repair5g551_theta_551000494,active_checkpoint_residual_00493,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000356,,True,1.25,1.25,1.25,0.75,0.75,1,0.016,0.95,1,1.125,1.234,0.516,0.25,0.757,11.807,0,0,1,False,False,False,False,False
g551_registry_551000495,repair5g551_theta_551000495,active_checkpoint_residual_00494,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000357,,True,1.25,1.25,1.25,0.75,0.75,1,0.626,0.95,1,1.066,0.568,0.003,0.979,0.635,8.77,1,0,0,False,False,False,False,False
g551_registry_551000496,repair5g551_theta_551000496,active_checkpoint_residual_00495,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000358,,True,1.25,1.25,1.25,0.75,0.75,1,0.478,0.95,1,0.668,1.467,0.737,1.212,0.584,11.801,0,1,0,False,False,False,False,False
g551_registry_551000497,repair5g551_theta_551000497,active_checkpoint_residual_00496,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000359,,True,1.25,1.25,1.25,0.75,0.75,1,0.152,0.95,1,1.149,0.438,0.443,1.5,0.607,9.002,0,0,1,False,False,False,False,False
g551_registry_551000498,repair5g551_theta_551000498,active_checkpoint_residual_00497,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000360,,True,1.25,1.25,1.25,0.75,0.75,1,0.029,0.95,1,1.013,1.286,0,0.582,0.959,11.691,1,0,0,False,False,False,False,False
g551_registry_551000499,repair5g551_theta_551000499,active_checkpoint_residual_00498,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000361,,True,1.25,1.25,1.25,0.75,0.75,1,0.473,0.95,1,1.296,1.191,0.079,0.56,0.35,10.58,0,1,0,False,False,False,False,False
g551_registry_551000500,repair5g551_theta_551000500,active_checkpoint_residual_00499,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000362,,True,1.25,1.25,1.25,0.75,0.75,1,0.317,0.95,1,0.531,0.247,0.336,0.848,0.952,9.986,0,0,1,False,False,False,False,False
g551_registry_551000501,repair5g551_theta_551000501,active_checkpoint_residual_00500,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000363,,True,1.25,1.25,1.25,0.75,0.75,1,0.631,0.95,1,1.346,0.266,0.237,0.811,0.263,8.397,1,0,0,False,False,False,False,False
g551_registry_551000502,repair5g551_theta_551000502,active_checkpoint_residual_00501,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000364,,True,1.25,1.25,1.25,0.75,0.75,1,0.796,0.95,1,0.703,0.459,0.614,1.478,0.25,9.231,0,1,0,False,False,False,False,False
g551_registry_551000503,repair5g551_theta_551000503,active_checkpoint_residual_00502,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000365,,True,1.25,1.25,1.25,0.75,0.75,1,0.942,0.95,1,1.033,0.733,0.569,1.272,0.436,10.397,0,0,1,False,False,False,False,False
g551_registry_551000504,repair5g551_theta_551000504,active_checkpoint_residual_00503,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000366,,True,1.25,1.25,1.25,0.75,0.75,1,0.266,0.95,1,1.384,0.543,0,1.309,0.623,11.282,1,0,0,False,False,False,False,False
g551_registry_551000505,repair5g551_theta_551000505,active_checkpoint_residual_00504,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000367,,True,1.25,1.25,1.25,0.75,0.75,1,0.795,0.95,1,1.093,0.789,0.237,0.836,0.94,11.091,1,0,0,False,False,False,False,False
g551_registry_551000506,repair5g551_theta_551000506,active_checkpoint_residual_00505,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000368,,True,1.25,1.25,1.25,0.75,0.75,1,0.771,0.95,1,0.959,0.69,0.343,0.773,0.928,11.046,1,0,0,False,False,False,False,False
g551_registry_551000507,repair5g551_theta_551000507,active_checkpoint_residual_00506,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000369,,True,1.25,1.25,1.25,0.75,0.75,1,0.799,0.95,1,0.968,0.752,0.259,0.714,0.919,11.033,1,0,0,False,False,False,False,False
g551_registry_551000508,repair5g551_theta_551000508,active_checkpoint_residual_00507,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000370,,True,1.25,1.25,1.25,0.75,0.75,1,0.858,0.95,1,1.056,0.936,0.499,0.808,1,10.965,1,0,0,False,False,False,False,False
g551_registry_551000509,repair5g551_theta_551000509,active_checkpoint_residual_00508,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000371,,True,1.25,1.25,1.25,0.75,0.75,1,0.856,0.95,1,0.99,0.836,0.492,0.67,0.95,10.915,1,0,0,False,False,False,False,False
g551_registry_551000510,repair5g551_theta_551000510,active_checkpoint_residual_00509,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000372,,True,1.25,1.25,1.25,0.75,0.75,1,0.914,0.95,1,1.086,1.047,0.474,0.727,0.98,11.013,1,0,0,False,False,False,False,False
g551_registry_551000511,repair5g551_theta_551000511,active_checkpoint_residual_00510,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000373,,True,0,1,1,1,1,0,0,1,1,0.924,0,0.026,0.25,0.25,11.086,0,0,1,False,False,False,False,False
g551_registry_551000512,repair5g551_theta_551000512,active_checkpoint_residual_00511,checkpoint_residual_expansion,checkpoint_residual_expansion,repair5g551_theta_551000374,,True,1.25,1.25,1.25,0.75,0.75,1,1.097,0.95,1,1.063,1.068,0.315,0.825,0.952,11.036,1,0,0,False,False,False,False,False
